BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-160825,Ville de Paris,None,,CSP5-SDA-BF-BI domaine travaux neufs de bâtiment - Bureau des Marchés,,17 boulevard Morland,75004,Paris,,,,,dfa-bm5@paris.fr,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-144345,Centre Hosp Inter Montdidier - Roye,None,,,,25 rue amand de vienne,80500,montdidier,,(+33) 3-22-78-70-20,,(+33) 3-22-78-70-06,stephanie.cratere@chimr.fr,,,,,,,False,False,,False,False
15-144346,Ville de Fontenay-aux-Roses,None, Service commande publique,,,75 rue boucicaut,92260,Fontenay-aux-roses,,01-41-13-20-68,,01-41-13-21-11,marches@fontenay-aux-roses.fr,http://fontenay-aux-roses.e-marchespublics.com,http://fontenay-aux-roses.e-marchespublics.com,,,,,False,False,,False,False
15-144347,Communauté Agglo. PrivasCentreArdèche,20003893300012,Mme SERRE Laetitia,Mme la Présidente,,"1, rue Serre du Serret BP 337",07003,Privas,,(+33) -04-75-20-27-25,,(+33) -04-75-30-53-94,sylvain.weber@privas-centre-ardeche.fr,http://www.privas-centre-ardeche.fr,https://www.achatpublic.com,https://www.achatpublic.com,https://www.achatpublic.com,,,False,False,,False,False
15-144348,Ville d'Arques,None,M.Pauwels,,,Place Roger Salengro,62507,Arques,,,,,,,http://https:/:marches.cdg5962.fr,,,,,False,False,,False,False
15-144350,Commune d'Outreau,None,Mme Le Maire,,,Rue du Biez,62230,Outreau,,03-21-99-07-77,,,,,http://outreau.marcoweb.fr,,,,,False,False,,False,False
15-144351,Conseil général de la Nièvre,None,service juridique et achat public,,,3 rue de la chaumière,58039,nevers cedex,,03-86-60-67-00,,03-86-60-58-59,smp@nievre.fr,http://www.nievre.fr,,,,,,False,False,,False,False
15-144352,DOMAXIS,None,,,,44 rue Saint Charles BP 575,75726,Paris cedex 15,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144353,Centre de Gérontologie Les Abondances,None,"Mme Marie-anne FOURRIER, Directeur",,,56 rue des Abondances,92100,Boulogne billancourt,,01-41-22-56-56,5607,01-41-22-56-46,serviceeco@lesabondances.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144354,ville de Rognonas,None, Monsieur granado,,,Place jeanne d'arc,13870,Rognonas,,04-90-90-33-11,,04-90-90-33-15,marchespublics@rognonas.fr,http://www.e-marchespublics.com,http://rognonas.e-marchespublics.com,,,,,False,False,,False,False
15-144355,Hopitaux du Léman,None,M. Le Directeur,,,"3, avenue de la Dame CS 20526",74203,Thonon Les Bains Cedex,,,,,,,,,,,,False,False,,False,False
15-144356,Commune de Pont-l'Abbé,None,M. le Maire,,,Square de l'Europe - CS 50081,29129,Pont-l'abbé cédex,,02-98-66-09-09,,02-98-66-09-00,,http://www.ville-pontlabbe.fr,https://marches.e-megalisbretagne.org,,,,,False,False,,False,False
15-144357,Centre Hospitalier Métropole Savoie,None, Mme CHATEL Michèle,,,"400, Faubourg Maché-bp 31125",73011,chambéry cedex,,(+33) 4-79-96-58-39,,(+33) 4-79-96-50-04,cellule.marche@ch-metropole-savoie.fr,http://www.ch-metropole-savoie.fr/,http://www.achat-hopital.com,,,,,False,False,,False,False
15-144359,B R G M,None,"Mme DEGORE Patricia, Acheteur",,,BRGM DPSM NORD - Rue Blériot,62420,Billy montigny,,,,,p.degore@brgm.fr,http://www.achatpublic.com,,,,,,False,False,,False,False
15-144360,Mairie de Brem-sur-Mer,None,NICOLAS Hélène,,,place du 18 juin 1940,85470,Brem sur mer,,02-51-90-55-16,,02-51-90-93-56,secretariatgeneral@brem-sur-mer.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
15-144361,Centre Hospitalier de la Mauldre,None,Charlotte GIRARD,,,Services EconomiquesSite Saint Louis23 rue St louis,78760,Jouars Pontchartrain,,01-34-94-58-52,,01-34-94-13-01,charlotte.girard@hopitalmontfort.fr,,https://www.boamp.fr/demat/consultation/CONS-15-123060,,,,,False,False,,False,False
15-144362,Conseil général de la Savoie,None,M. Le Président,,,Hôtel du département CS 31802,73018,Chambery Cedex,,,,,,,,,,,,False,False,,False,False
15-144363,Etablissement Français du Sang,None,M. Directeur Le,Service Marchés Publics,,96 rue de Jemmapes CS 22018,59013,Lille cedex,,(+33) 3-28-54-22-99,,(+33) 3-72-27-17-28,marches-publics.ndf@efs.sante.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-144364,commune de Fretin,None, Madame le Maire,,,3 rue Alfred Cousin,59273,FRETIN,,03-20-64-67-40,,03-20-64-67-59,mairie.secretariat@orange-business.fr,http://www.ville-fretin.fr,http://www.cdg59.fr/marches-publics/marches-publics.html,,,,,False,False,,False,False
15-144365,CCBA,None,"Mme LAMOURRE Isabelle, dgs",,,"2, allée de la communauté",28700,auneau,,02-37-31-29-35,,,isabelle-lamourre@orange.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-144366,Conseil général de l'Aube,None,Monsieur le Président du Conseil départemental de l'Aube,Direction du Patrimoine et de l'Environnement,,"Groupement de commandes Département de l'Aube /Collèges publics départementauxCoordonnateur : Département de l'Aube2, rue Pierre Labonde - BP 394",10026,Troyes cedex,,,,,,,http://www.xmarches.fr,,,,,False,False,,False,False
15-144369,Ville de Belleville,None,Monsieur le Président,,,105 rue de la République,69220,Belleville,,04-74-06-11-08,,04-74-06-11-12,n.stauffer@mairie-belleville.fr,http://www.mairie-belleville.fr,http://www.marches-securises.fr/,,,,,False,False,,False,False
15-144370,Carreau du Temple,None,Anne-Louise Cavillon,,,4 rue Eugène-Spuller,75003,Paris,,,,,,,https://www.boamp.fr/demat/consultation/CONS-15-144370,,,,,False,False,,False,False
15-178420,Cté. d'Agglo. du Soissonnais,None,"M. CARRE Jean-Marie, Président",,,"11, avenue François Mitterrand",02880,Cuffies,,03-23-53-88-40,,,jmcarre@agglo-soissonnais.com,,,,,,,False,False,,False,False
15-144372,Agence des Espaces Verts,None,Mme Le Creff Maus Sabine,,,Cité régionale de l'environnement 90 92 avenue du Général Leclerc,93500,Pantin,,01-83-65-38-72,,,,http://www.aev-iledefrance.fr,,,,,,False,False,,False,False
15-144373,Ville d'Ormesson-sur-Marne,None,"Mme SEGUI Marie-christine, Maire",,,"10, avenue Wladimir d'Ormesson",94490,Ormesson-sur-marne,,01-45-76-95-28,,,marches.publics@ville-ormesson-sur-marne.fr,,https://marches-ormesson.achatpublic.com,,,,,False,False,,False,False
15-144374,Conseil Général de l'Ardèche,None,M. Département de l'Ardèche Le président du,,,Hôtel du département Quartier La Chaumette BP737,07007,Privas cedex,,,,,,http://www.ardeche.fr,,,,,,False,False,,False,False
15-144375,Centre Hospitalier de la Mauldre,None,Charlotte GIRARD,,,Services EconomiquesSite Saint Louis23 rue Saint Louis,78760,Jouars Pontchartrain,,01-34-94-58-52,,01-34-94-13-01,charlotte.girard@hopitalmontfort.fr,,https://www.boamp.fr/demat/consultation/CONS-15-122901,,,,,False,False,,False,False
15-144376,CCIT Saint Malo - Fougères,None,"M. Président Le, CCIT Saint Malo - Fougères",,,4 avenue Louis Martin CS 61714,35417,Saint malo cedex,,02-99-20-63-00,,02-99-56-61-48,marches@saintmalofougeres.cci.fr,http://www.saintmalofougeres.cci.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-144377,Université de Lorraine,13001550600012,,"Service achats du site de Nancy Présidence Direction des achats 2, avenue de la Forêt de Haye TSA 20600 54518 VANDOEUVRE Cedex",,34 Cours Léopold CS25233,54052,Nancy cedex,,,,,dha-nancy@univ-lorraine.fr,http://www.univ-lorraine.fr/,https://www.marches-publics.gouv.fr/index.php5?page=entreprise.EntrepriseAdvancedSearch&searchAnnCons,https://www.marches-publics.gouv.fr/index.php5?page=entreprise.EntrepriseAdvancedSearch&searchAnnCons,https://www.marches-publics.gouv.fr/index.php5?page=entreprise.EntrepriseAdvancedSearch&searchAnnCons,,,False,False,,False,False
15-144378,Mairie de Brem-sur-Mer,None,NICOLAS Hélène,,,place du 18 juin 1940,85470,Brem sur mer,,,,,secretariatgeneral@brem-sur-mer.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
15-144380,Saint-Jean-Communauté,None,M. LE BRAZIDEC Raymond,,,27 rue de rennesBP 03,56660,Saint-jean brévelay,,,,,,,,,,,,False,False,,False,False
15-144381,Ville de Paris,None,"M. Philippe Leduc, Ville de Paris - Direction de l'information et de la communication",,,4 rue Lobau,75004,Paris,,,,01-42-76-56-81,marchespublics.dicom@paris.fr,http://www.paris.fr,,,,,,False,False,,False,False
15-144382,Ville de Marseille,None," M. le Maire, Ville de Marseille",,,Hôtel de Ville - quai du port,13233,Marseille cedex 20,,,,,,http://www.marseille.fr,http://marchespublics.mairie-marseille.fr,,,,,False,False,,False,False
15-144383,Ville de Givors,None,"M. Le Maire, Martial Passi",,,Place Camille Vallin B.P 38,69701,Givors Cedex,,(+33) 4-72-49-18-18,,(+33) 4-72-49-18-55,commande.publique@ville-givors.fr,http://givors.fr,http://givors.marcoweb.fr,,,,,False,False,,False,False
15-144384,Ville de Troyes,None,L'Adjoint au Maire par délégation de Mr le Maire,,,place Alexandre IsraëlBP 767,10026,Troyes Cedex,,(+33) 3-25-42-33-33,3545,(+33) -32-57-42-34-47,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.marches-aube.fr,,,,,False,False,,False,False
15-144385,Syndicat Mixte de Châtenay-Malabry,None, Madame adouda debaa,,,Hôtel département - 2/16 bd soufflot,92015,Nanterre cedex,,01-47-29-37-91,,,canguyen@cg92.fr,,,,,,,False,False,,False,False
15-144386,Centre Hospitalier de la Mauldre,None,Charlotte GIRARD,,,Site Saint Louis23 rue Saint Louis,78760,Jouars Pontchartrain,,01-34-94-58-52,,01-34-94-13-01,charlotte.girard@hopitalmontfort.fr,,https://www.boamp.fr/demat/consultation/CONS-15-122753,,,,,False,False,,False,False
15-144387,DRJSCS Bretagne,None,"Mme TIERCIN-LE MEUR Sylvie, Chargée de mission régionale",,,"4, avenue du Bois Labbé CS 94323",35043,Rennes,,02-90-09-13-70,,,sylvie.tiercin-le-meur@drjscs.gouv.fr,,,,,,,False,False,,False,False
15-144388,Commune lons le saunier,213903008,M. Pélissard Jacques,,,4 avenue du 44 R.I. BP 70340,39000,Lons-le-saunier cedex,,(+33) 3-84-47-29-16,,,,,http://ville-lons.marcoweb.fr,,http://ville-lons.marcoweb.fr,,,False,False,,False,False
15-144389,CA des Portes de l'Eure,None, Gérard VOLPATTI,,,12 rue de la mare à Jouy,27120,Douains,,(+33) 2-32-53-53-49,,(+33) 2-32-53-95-36,sylvie.moulard@cape27.fr,http://www.cape27.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-144390,Com Com du Dourdannais en Hurepoix,None,M. MAURET-MOREAU Romain,,,Services Techniques 17 rue Pierre Ceccaldi,91410,Dourdan,,(+33) 1-60-81-12-22,,,romain.mauret@ccdourdannais.com,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144391,SDIS du Doubs,None, La Présidente du conseil d'administration,,,"Service Départemental d'Incendie et de Secours du Doubs 10, Chemin de la Clairière",25042,BESANCON Cedex,,03-81-85-36-00,,03-81-85-37-09,marches.publics@sdis25.fr,http://www.sdis25.fr,,,,,,False,False,,False,False
15-144392,REGION ÎLE-DE-FRANCE,23750007900015,Mme LAVAT Anne,,,"SAERP, 90-92 avenue du Général Leclerc - Cité Régionale de l'Environnement d'Ile-de- France - CS40087",93697,Pantin,,(+33) 1-83-65-37-36,,(+33) 1-84-67-00-91,a.lavat@saerp.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=136387&orgAcronyme=t5y,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=136387&orgAcronyme=t5y,,,False,False,,False,False
15-144393,CHRU de Tours,None,Mme Thorigny (k.thorigny@chu-tours.fr) Karine,,,Direction des Achats et des Approvisionnements,37044,Tours cedex 9,,02-34-38-94-79,,02-47-47-60-81,cellule.marches@chu-tours.fr,http://www.chu-tours.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144394,Commune de Ville d'Avray,None,Mme BILAVARN Maryvonne,,,"13, Rue de Saint Cloud",92410,Ville d'avray,,01-41-15-88-43,,01-41-15-88-58,commande.publique@mairie-villedavray.fr,http://mairie-villedavray.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144396,Ville de Moissac,None,"M. Henryot Jean michel, Maire",,,3 place roger delthil,82200,Moissac,,05-63-04-63-63,,05-63-04-63-04,marchespublics@moissac.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144397,AQUA D'OC,None,Régie des Eaux M3M,,,50 place Zeus,34961,Montpellier,,,,,,https://www.montpellier3m.fr/,https://marches.montpellier3m.fr,,,,,False,False,,False,False
15-144398,Communauté Urbaine du Grand Nancy,None,M. Le Président,,,"22/24, viaduc Kennedy C.O. N° 80036",54035,Nancy Cedex,,,,,,,,,,,,False,False,,False,False
15-144399,Syndicat Inter Hospitalier du Barrois,None, Cellule des marchés,,,36 rue de bar,55000,Fains veel,,,,,cellule-marches@pssm.fr,,,,,,,False,False,,False,False
15-144400,Ville de Cergy,None,Service de la Commande Publique,,,3 place de l'Hôtel de Ville,95800,Cergy,,,,,servicemarches@ville-cergy.fr,http://www.ville-cergy.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-144401,Ville de Paris,None,M. Jimenez Pedro,,,CSP1 Fournitures et Services - Domaine Informatique et Télécommunication 17 boulevard Morland,75181,Paris cedex 04,,(+33) 1-71-27-02-26,,,pedro.jimenez@paris.fr,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-144402,Ucanss,None,Mlle KHELLAF Dounia,,,18 avenue Léon Gaumont,75020,Paris,,,,(+33) 1-45-38-83-09,centrale.achats@ucanss.fr,http://www.ucanss.fr,http://achatpublic.com,,,,,False,False,,False,False
15-144404,Office Equipement Hydraulique de Corse,None, le Directeur,,,Avenue Paul Giacobbi BP 678,20601,BASTIA,,04-95-30-93-93,,04-95-30-50-29,,http://www.oehc.fr,http://www.oehc.fr,,,,,False,False,,False,False
15-144405,Régie Dépt Passages d'Eau de Vendée,None," BASTIEN Patrick, Directeur Général",,,"Gare maritime, Port Fromentine",85550,LA BARRE DE MONTS,,02-51-49-59-65,,,secretariat@compagnie-yeu-continent.fr,http://www.compagnie-yeu-continent.fr,,,,,,False,False,,False,False
15-144406,Commune d'Annecy-le-Vieux,None, Le Maire,,,Place Gabriel Fauré BP 249,74942,ANNECY LE VIEUX,,04-50-23-86-00,,04-50-23-86-05,marches@mairie-annecy-le-vieux.fr,http://www.marches-publics.info/annecy-le-vieux/,http://www.marches-publics.info/annecy-le-vieux/,,,,,False,False,,False,False
15-144407,CALITOM,25160266000028, le Président,,,"ZE la Braconne, 19 rte du Lac des Saules",16600,Mornac,,(+33) 5-45-65-82-50,,(+33) 5-45-65-82-55,marches@calitom.com,http://www.calitom.com,http://www.calitom.com,,,,,False,False,,False,False
15-144408,Communauté de Communes Loir et Bercé,24720063700061,"Mme Pavy Morançais Béatrice, Présidente",,,"Espace des Récollets, 2 place Georges Clémenceau",72500,Château du Loir,,(+33) 2-43-38-17-17,,,,http://www.loir-et-berce.eu/,http://sarthe-marchespublics.fr,,,,,False,False,,False,False
15-144409,Région Provence Alpes Côte d'Azur,None," Vauzelle Michel, Président du Conseil Régional",,,"Hotel de Région, 27 Place Jules Guesde",13481,Marseille,,04-91-57-50-57,,04-91-57-50-64,,http://www.regionpaca.fr,http://achat.regionpaca.fr,,,,,False,False,,False,False
15-144410,COMMUNAUTE DE COMMUNES DU VAL DE DROME,None," Président de la Communauté de communes, Président",,,225 rue Henri Barbusse BP 331,26402,CREST,,04-75-25-43-82,,04-75-25-44-96,ccvd@val-de-drome.com,http://www.val-de-drome.com/,http://www.val-de-drome.com/,,,,,False,False,,False,False
15-144411,Ville de Pithiviers,21450252800018, Le Maire,,,5 place Denis Poisson BP 706,45307,Pithiviers,,(+33) 2-38-30-08-77,,(+33) 2-38-30-41-22,,,http://www.ville-pithiviers.fr,,,,,False,False,,False,False
15-144412,CALITOM,25160266000028, le Président,,,"ZE la Braconne, 19 rte du Lac des Saules",16600,Mornac,,(+33) 5-45-65-82-50,,(+33) 5-45-65-82-55,marches@calitom.com,http://www.calitom.com,http://www.calitom.com,,,,,False,False,,False,False
15-144414,Conseil général des Yvelines,None, le Président,,,2 place André Mignot,78012,VERSAILLES,,,,,,http://www.yvelines.fr,http://www.achats.yvelines.fr,,,,,False,False,,False,False
15-144415,Commune de Carqueiranne,None, Le Maire,,,"Hôtel de Ville, Place de la République",83320,Carqueiranne,,04-94-01-40-40,,,,,,,,,,False,False,,False,False
15-178298,Ets public Musées Orsay et Orangerie,None, Monsieur guy cogeval,,,62 rue de lille,75343,Paris cedex 07,,01-53-85-16-29,,01-53-85-16-02,juridique@musee-orsay.fr,http://musee-orsay.e-marchespublics.com,http://musee-orsay.e-marchespublics.com,,,,,False,False,,False,False
15-144417,Conseil général d'Eure et Loir,None," LEMARE Jacques, Président du Syndicat",,,"1 place Châtelet, CS 70403",28008,CHARTRES,,02-37-88-08-74,,,,http://www.eurelien.fr,,,,,,False,False,,False,False
15-144418,Ville d'Arcachon,None," Yves foulon, député-maire d'arcachon",,,"1, place lucien de gracia",33311,Arcachon cedex,,05-57-72-71-59,,05-57-52-18-01,marches-publics@ville-arcachon.fr,http://arcachon.e-marchespublics.com,http://arcachon.e-marchespublics.com,,,,,False,False,,False,False
15-144420,Commune de Chasseneuil du Poitou,21860062500014, EIDELSTEIN Claude,,,Rue du 11 novembre,86360,CHASSENEUIL DU POITOU,,(+33) 5-49-52-77-19,,(+33) 5-49-52-52-23,maire@mairie-chasseneuildupoitou.fr,,,,,,,False,False,,False,False
15-144421,Commune de Chasseneuil du Poitou,21860062500014, EIDELSTEIN Claude,,,Rue du 11 novembre,86360,CHASSENEUIL DU POITOU,,(+33) 5-49-52-77-19,,(+33) 5-49-52-52-23,maire@mairie-chasseneuildupoitou.fr,,,,,,,False,False,,False,False
15-144422,CNRS Délégation Languedoc Roussillon,None,"Mme GIBELLO Ghislaine, CNRS Délégation Languedoc Roussillon",,,1919 route de Mende,34293,Montpellier cedex 5,,04-67-61-35-91,,04-67-61-34-06,,,http://marches-publics.gouv.fr/,,,,,False,False,,False,False
15-144423,Ville d'Aix-en-Provence,None,"M. Chazeau Maurice, Elu délégué aux marchés publics",,,Hôtel de ville,13616,Aix-en-provence cedex,,04-42-91-96-50,,04-42-91-91-77,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-178729,Conseil général de la Vendée,None, le Président du Conseil départemental,,,40 rue du Maréchal Foch,85923,La Roche sur Yon,,02-51-34-49-29,,02-51-34-46-81,,http://www.vendee.fr,http://marchespublics.vendee.fr,,,,,False,False,,False,False
15-144425,Ville du Coteau,None," DESBENOIT Jean-louis, Maire",,,"Parc Bécot, Horaires d'ouverture du service : du lundi au vendredi de 8h à 12h et de 13h30 à 17h30 sauf le vendredi fin à 15h BP 93",42125,Le Coteau,,04-77-67-05-11,,04-77-71-05-08,finances@mairie-lecoteau.fr,http://www.mairie-lecoteau.fr,http://www.mairie-lecoteau.fr,,,,,False,False,,False,False
15-144426,Sdis 87,None,M. Philippe Naillat,,,"2, avenue du Président Vincent Auriol - BP 61127",87052,Limoges,,05-55-12-80-26,,05-55-12-61-63,philippe.naillat@sdis87.fr,,,,,,,False,False,,False,False
15-144427,Ville de Meaux,None,Mme Catherine Quirici,,,Hôtel de Ville - place de l'Hôtel de Ville,77107,Meaux cedex,,(+33) 1-60-09-98-31,,(+33) 1-60-09-97-73,catherine.quirici@meaux.fr,,http://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144429,MAIRIE DE SAINT LEGER LES VIGNES,None,Cécile Gaudré,,,Jacques GiLllaizeau - Maire16 RUE DE NANTES,44710,Saint Léger les Vignes,,,,,,,https://www.boamp.fr/demat/consultation/CONS-15-144429,,,,,False,False,,False,False
15-144430,SAN Ouest Provence,None,M. Le Président,,,Chemin du Rouquier,13808,Istres Cedex,,,,,,,http://ouestprovence.marcoweb.fr,,,,,False,False,,False,False
15-144431,Communauté d'agglomération Seine-Eure,None,Monsieur le Président de la Communauté d'agglomération Seine-Eure,,,CS 105141 Place Thorel,27400,Louviers Cedex,,02-32-50-85-50,,02-32-50-85-51,agglo@seine-eure.com,,http://www.eu-supply.com/seine_eure.asp,,,,,False,False,,False,False
15-144433,SEM Ville Renouvelée,None,M. PASCAL ROJ,,,"75, rue de Tournai CS 40117",59332,Tourcoing cedex,,(+33) 3-20-11-88-11,,(+33) 3-20-11-88-00,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144434,CCAS de la Ville de Chartres,None,Service Marchés Publics,,,Place des Halles,28019,Chartres cedex,,(+33) 2-37-23-40-64,,(+33) 2-37-23-41-80,marches.publics@agglo-ville.chartres.fr,,https://marches.agglo-chartres.fr,,,,,False,False,,False,False
15-144435,Cté d'agglomération du Puy-en-Velay,None,Marielle LAVASTRE,,,16 place de la LibérationBP 50085,43003,Le Puy-en-Velay,,(+33) 4-71-04-37-00,,(+33) 4-71-04-37-45,marches.publics@agglo-lepuyenvelay.fr,,http://achatpublic.com,,,,,False,False,,False,False
15-144436,OPH BEZIERS MEDITERRANEE HABITAT,None, Service Marchés Publics,,,Place Emile Zola BP 38 Cedex 01,34501,Beziers,,,,,,http://beziers-oph.fr,http://beziers-oph.marcoweb.fr,,,,,False,False,,False,False
15-144437,Centre Pompidou,None, Service de l'achat public,,,4 rue Brantôme,75191,Paris cedex 04,,(+33) 1-44-78-40-51,,(+33) 1-44-78-12-11,service.achatpublic@centrepompidou.fr,http://www.centrepompidou.fr/marche,,,,,,False,False,,False,False
15-144438,commune de Bayonne,None,"M. Etchegaray Jean-René, Maire",,,"Hôtel de ville, service marchés publics, 1, avenue Maréchal Leclerc BP 60004",64100,Bayonne,,05-59-46-61-63,,,marches@bayonne.fr,,http://www.bayonne.fr,,,,,False,False,,False,False
15-144439,CHU St Etienne,None,"Mme Laurence VETARD, Responsable Achats -Marchés",,,Direction des Travaux et Equipements - Hôpital Bellevue - Pavillon 1,42055,St etienne,,04-77-12-79-15,,04-77-12-73-15,laurence.vetard@chu-st-etienne.fr,http://www.chu-st-etienne.fr,https://chu-prod.forsup.net/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144440,CdC du BOCAGE CENOMANS,None,,,,3 Rue de Pruillé le Chétif,72700,St Georges du Bois,,,,,,,,,,,,False,False,,False,False
15-144441,Hôpital,None,Jean Marie CHEVALIER,,,16 rue voltaire BP 20,03310,Neris les bains,,04-70-08-53-00,,04-70-08-55-48,hopital@ch-neris.fr,http://www.ch-neris.fr,,,,,,False,False,,False,False
15-144443,Communauté de Communes du Briançonnais,None,M. FERES Laurent,,,"Les Cordeliers - 1, Rue Aspirant Jan",05100,Briançon,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144444,Agglomération d'Agen,None, M. Le président,,,"8, rue andré chénier",47916,Agen cedex 9,,05-53-69-23-63,,05-53-69-68-60,brigitte.marie-brusquant@agglo-agen.fr,http://www.agglo-agen.net/,http://caa.e-marchespublics.com,,,,,False,False,,False,False
15-144445,Conseil gal des Pyrénées-Orientales,None,,,,"s/c Roussillon Aménagement mandataire agissant au nom et pour le compte du Conseil général, 24, quai Sadi-Carnot, B.P. 906,",66906,Perpignan cedex,,,,,,,http://achatpublic.com,,,,,False,False,,False,False
15-144446,UNIVERSITE PARIS SORBONNE,None,"Mlle COLAS Laetitia, Université Paris Sorbonne",,,"1, rue Victor Cousin",75230,Paris cedex 05,,01-40-46-33-10,,01-40-46-33-12,,http://www.paris-sorbonne.fr/,,,,,,False,False,,False,False
15-144447,CdC Montesquieu,None,Monsieur Le Président,,,1 allée Jean Rostand,33650,Martillac,,(+33) 5-57-96-01-20,,(+33) 5-57-96-01-29,,http://www.cc-montesquieu.fr,https://marchespublics.aquitaine.fr,,https://marchespublics.aquitaine.fr,,,False,False,,False,False
15-144448,Ensba,None,"Mme BEAUMIER Aurélie, Juriste",,,14 rue Bonaparte,75272,Paris cedex 06,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144449,Ville de La Voulte-sur-Rhône,21070349200012,M. BROTTES Bernard,,,CS 50017 9 Rue Rampon,07800,La voulte sur rhône,,(+33) 4-75-62-39-89,,(+33) 4-75-62-45-22,celine.bernard@lavoultesurrhone.fr,http://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-144450,Agence de l'Eau Adour Garonne,None,,,,90 rue du Férétra CS 87801,31078,Toulouse,,(+33) 5-61-36-37-38,,(+33) 5-61-36-37-28,,http://www.eau-adour-garonne.fr/,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,,False,False,,False,False
15-144451,Ville d'Isle,None, Service MArché Public,,,15 Rue Joseph Cazautets,87170,ISLE,,,,,,,,,,,,False,False,,False,False
15-144452,Ville de Marsannay-la-Cote,212103907,Monsieur le Maire,,,Place Jean Bart,21160,Marsannay-la-cote,,,,,ville@mairie-marsannaylacote.fr,,https://marches.e-bourgogne.fr,https://marches.e-bourgogne.fr,https://marches.e-bourgogne.fr,,,False,False,,False,False
15-144453,S.E.R.S.,None,Monsieur Eric FULLENWARTH - Directeur Général,,,10 rue Oberlin - BP 5011,67080,Strasbourg Cédex,,,,,sers@sers.eu,http://www.sers.eu,,http://www.sers.eu,http://www.sers.eu,,,False,False,,False,False
15-144454,Communauté de Communes d'Oyonnax,None,"M. DEGUERRY Jean, Président",,,57 rue René Nicod - CS 80502,01117,Oyonnax cedex,,04-74-81-23-70,,04-74-81-23-80,cchb@cc-hautbugey.fr,http://www.cc-hautbugey.fr,http://ccoyonnax.marcoweb.fr,,,,,False,False,,False,False
15-144456,SDIS 42 Loire,None, Monsieur Bernard PHILIBERT,,,"SDIS de la Loire 8, rue du chanoine Ploton CS 50541",42007,Saint-étienne cedex 1,,(+33) -04-77-91-08-86,,(+33) -04-77-91-08-11,,http://www.achatpublic.com,,,,,,False,False,,False,False
15-144458,CPAM du Rhône,None,Mme GENERALE LA DIRECTRICE,,,"276, cours Emile Zola",69619,Villeurbanne cedex,,04-26-10-72-40,,,lore.aguettaz@cpam-rhone.cnamts.fr,,https://cnamts.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
