BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-93517,Ville de Pau,None,Monsieur le Maire de Pau,,,Ville de PauHôtel de VillePlace royale,64036,Pau,,,,,,,,,,,,False,False,,False,False
15-93518,ESID de Brest,None,M. Section soutien achats Le responsable,,,BCRM de Brest - ESID - SAI - BAM - service soutien achat,29240,Brest cédex 9,,(+33) -02-98-14-81-83,,(+33) -02-98-14-81-07,,,,,,,,False,False,,False,False
15-93519,Bibliothèque nationale de France,None, Président,,,Quai François Mauriac,75706,Paris Cedex 13,,01-53-79-42-37,,01-53-79-41-82,dmp@bnf.fr,https://marchespublics.bnf.fr,https://marchespublics.bnf.fr,,,,,False,False,,False,False
15-93520,CA Marne et Chantereine,None, M. Le Président Jean-Pierre Noyelles,,,39 avenue François Mitterrand-CS 50212,77508,Chelles cedex,,(+33) 1-60-93-10-78,,(+33) 1-60-93-13-40,dcp@marne-chantereine.fr,http://www.marne-chantereine.fr/,https://marches-publics-ca-marne-chantereine.omnikles.com,,,,,False,False,,False,False
15-93521,SERTRID,None,M. le Président du SERTRID,,,zone industrielle BP 10,90140,Bourogne,,(+33) 3-84-36-46-90,,(+33) 3-84-36-46-92,,http://www.sertrid.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-93522,Cté d'Agglomération de La Rochelle,None,M. Le Président,,,6 rue St Michel CS 41287 Cedex 02,17086,La Rochelle,,,,,,,,,,,,False,False,,False,False
15-93524,Université de Reims Champagne Ardenne,None,"M. ZERAR Sliman, Université de Reims Champagne-Ardenne",,,"9 Boulevard de la paix 9, Boulecard de la paix",51724,Reims,,03-26-91-81-72,,03-26-91-39-82,direction.achats@univ-reims.fr,http://www.univ-reims.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-93525,Ville d'Oissel,None,Cellule Marchés,,,Place du 8 Mai 1945,76350,Oissel,,,,,,,,,,,,False,False,,False,False
15-93527,CH Pays Aix - CHI Aix Pertuis,None, Direction des Moyens Opérationnels,,,Direction des Moyens Opérationnels avenue des Tamaris Cedex 1,13616,Aix En Provence,,,,,,,,,,,,False,False,,False,False
15-93528,Ville du Havre,None,direction des Espaces Verts,,,"bureau des Marchés - 68, Rue Gustave Flaubert",76600,Le Havre,,02-35-19-61-27,,02-35-19-60-07,josiane.fossey@lehavre.fr,http://www.lehavre.fr,http://www.mpe76.fr,,,,,False,False,,False,False
15-93529,Ville d'Illzach,None,M. le Maire,,,"9, place de la RépubliqueBP 10009",68311,Illzach,,03-89-62-53-00,,03-89-50-94-05,smp@mairie-illzach.fr,http://www.ville-illzach.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-93530,Cté Urbaine MPM,None,"Monsieur le Président de la Communauté Urbaine ou son représentant, agissant par délégation.",,,"Les Docks, atrium 10.710, Place de la Joliette BP 48014",13567,Marseille Cedex 02,,(+33) 4-91-99-99-00,,(+33) 4-91-99-71-96,,http://www.marseille-provence.com,http://marchespublics.marseille-provence.com,,,,,False,False,,False,False
15-93531,ENAC,None,M. Georges-Henri TESSEREAU,,,7 AVENUE EDOUARD BELIN BP 54005,31055,Toulouse cedex,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-93532,Commune de Narcastet,None,LUCIAT Corinne,,,2 chemin Lacarrau,64510,narcastet,,,,,,,,,,,,False,False,,False,False
15-93533,Régie Ligne d'Azur,None, Commande Publique,,,RLA - Centre Opérationnel du Tramway2 avenue Henri Sappia,6100,Nice,,(+33) 4-93-16-55-02,,(+33) 4-93-16-55-04,marches@lignesdazur.fr,http://www.lignesdazur.com/,https://www.marches-securises.fr,,,,,False,False,,False,False
15-93534,CHU de Limoges,None,Monsieur le Directeur général,,,Bâtiment Médico-Administratif - Direction de la Recherche et de l'Innovation - Avenue Martin Luther King,87042,Limoges Cedex,,,,(+33) 5-55-05-60-87,celluledesmarches@chu-limoges.fr,http://www.chu-limoges.fr,http://www.achats-hopitaux.com,,,,,False,False,,False,False
15-93535,Ville de Villemomble,None,M. CALMEJANE Patrice,,,13 bis rue d'Avron,93250,Villemomble,,(+33) -01-49-35-25-35,,,marches-publics@mairie-villemomble.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-93536,Ville de Limoges,None,Nathalie Périssat,,,Service de la Commande Publique8 rue Pierre Brossolette,87000,Limoges,,,,05-55-03-86-60,,,http://www.achats-limousin.com,,,,,False,False,,False,False
15-93537,ville de Cosne-Cours-sur-Loire,None,M le Maire,,,Place du Dr J. Huyghues des EtagesBP 123,58200,COSNE-COURS-SUR-LOIRE,,03-86-26-50-00,,03-86-26-50-16,cosne@mairie-cosnesurloire.fr,,,,,,,False,False,,False,False
15-93538,Ville de Nice,None,Monsieur le Maire de la ville de Nice,,,5 rue de l'hôtel de ville,6364,Nice cedex 4,,(+33) 4-97-13-44-70,,(+33) 4-97-13-29-19,dao@nicecotedazur.org,,,,,,,False,False,,False,False
15-93539,Informatique CDC,None,,,,18 rue Berthollet,94110,Arcueil,,,,,,,http://www.achatpublic.com,,,,,False,False,,False,False
15-93540,Ville de Juvignac,None,Mme Bénédicte LABARRE,Direction générale des services,,997 les Allées de l'Europe,34990,Juvignac,,(+33) -04-67-10-42-42,,(+33) -04-67-10-40-49,benedicte.labarre@juvignac.fr,http://www.ville-juvignac.fr,https://marches-securises.fr,http://www.ville-juvignac.fr,http://ville-juvignac.fr,,,False,False,,False,False
15-93542,Noréade,479 880 403 00015,,M. le Directeur Général de Noréade,,23 avenue de la Marne - CS 90101,59443,Wasquehal cedex,,(+33) 3-20-66-43-06,,(+33) 3-20-66-44-44,,,http://www.achatpublic.com,,,,,False,False,,False,False
15-93543,MAIRIE D'ANIANE,None,M. le maire,,,BP no11,34150,Aniane,,04-67-57-01-40,,,,http://www.ville-aniane.com,http://www.marches-securises.fr,,,,,False,False,,False,False
15-93544,Commune du Tampon,None,M. le Maire de la commune du Tampon,,, 256 rue Hubert Delisle,97430,Tampon,,02-62-57-86-32,,02-62-57-87-38,smp@mairie-tampon.fr,http://webmarche.adullact.org,,,,,,False,False,,False,False
15-93545,DRSID Lyon,None,"Mme PONS Marie, MINDEF/SGA/DCSID/ESID Lyon",,,BP 97423,69347,Lyon cedex 07,,04-37-27-22-98,,04-37-27-35-15,marie2.pons@intradef.gouv.fr,,,,,,,False,False,,False,False
15-93546,SDIS de L'Ain,None,M. le Président du Conseil d'Administration,,,200 avenue du capitaine dhonnecs 80033,1001,bourg en bresse cedex,,04-37-62-18-70,,04-37-62-13-59,achat.em@sdis01.fr,http://sdis01.fr,http://klekoon.com,,,,,False,False,,False,False
15-93547,Métropole Européenne de Lille,None,Mlle ZAPATA-CARRILLO Pauline,,,1 rue du Ballon - C.S. 50749,59034,Lille cedex,,(+33) 3-20-21-31-95,,(+33) 3-20-21-67-97,dmg-marche@lillemetropole.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-93548,Cté Cnes du Pays de l'Ozon,None, Esther join,,,1 rue du stade,69360,Saint symphorien d'ozon,,04-78-02-93-68,,04-78-02-40-23,elavry@pays-ozon.com,http://pays-ozon.e-marchespublics.com,http://pays-ozon.e-marchespublics.com,,,,,False,False,,False,False
15-93549,Communauté d'Agglomération de Poitiers,None,Lionel Barret,,,Place du Maréchal LeclercCS 10569,86021,Poitiers cedex,,05-49-52-35-35,,05-49-52-38-80,lionel.barret@agglo-poitiers.fr,http://www.grandpoitiers.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-93550,Centre Hospitalier de Dax,None,M. le Directeur,,,Bd Yves du manoirBP 323,40107,dax cedex,,,,,,,,,,,,False,False,,False,False
15-93552,Mairie CHASTEL NOUVEL,None, M. Didier brunel,,,Village,48000,Chastel nouvel,,04-66-49-04-33,,04-66-49-25-44,mairie.chastel-nouvel@wanadoo.fr,,,,,,,False,False,,False,False
15-93553,Conseil Général de l'Indre,None,M. le Président du Département de l'Indre,,,place de la victoire et des alliéscs 20639,36020,Châteauroux cédex,,,,,,,,,,,,False,False,,False,False
15-93554,Ville de Strasbourg,None,M. Le Maire de Strasbourg,,,1 parc de l'Etoile,67076,Strasbourg Cedex,,(+33) 3-68-98-51-19,,(+33) 3-68-98-56-32,marchespublics@strasbourg.eu,,https://alsacemarchespublics.eu/,,,,,False,False,,False,False
15-93555,UNIVERSITE D'AUVERGNE,19631262300016,M. Le président de l'université d'Auvergne Philippe DULBECCO,,,"49, boulevard François Mitterrand CS60032",63001,Clermont-ferrand cedex 1,,,,,,http://www.u-clermont1.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-93557,Ville de Meudon,None,"Mlle HAINRY Claude, Ville de Meudon",,,6 avenue Le Corbeiller,92195,Meudon cedex,,01-41-14-81-73,,01-41-14-80-22,marches@mairie-meudon.fr,http://www.meudon.fr/,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=152383&orgAcronyme=y6u,,,,,False,False,,False,False
15-93558,CROUS d'Aix Marseille,None," Commande publique et patrimoine service, gestion patrimoine",,,31 avenue Jules ferry,13621,Aix en provence cedex 1,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-93559,CA Toulon Provence Méditerranée,None, Le Président,,,"HOTEL DE LA COMMUNAUTE D'AGGLOMERATION, 107 boulevard Henri Fabre, CS 30536",83041,TOULON,,04-94-46-72-39,,04-94-46-72-30,,,http://www.marches-publics.info,,,,,False,False,,False,False
15-93560,Ville de Villeurbanne,None, le Maire,,,"Direction de la Commande Publique, Place Lazare Goujon BP 65051",69601,VILLEURBANNE,,04-26-10-60-07,,04-72-65-80-51,,http://www.mairie-villeurbanne.fr,http://marches-publics.villeurbanne.fr,,,,,False,False,,False,False
15-93561,Commune de Gaillard,None," BOSLAND Jean-Paul, Maire",,,Cours de la République BP 36,74240,GAILLARD,,04-50-39-76-30,,04-50-39-98-19,,http://www.gaillard.fr,http://www.marches-publics.info,,,,,False,False,,False,False
15-93562,Conseil Général de la Drôme,None, M. le Président du Conseil départemental,,,"Direction des Déplacements, Service Etudes et Travaux, 1 place Manouchian BP 2111",26021,VALENCE Cedex,,04-75-75-92-92,,04-75-75-92-99,,http://www.ladrome.fr,http://www.ladrome.fr,,,,,False,False,,False,False
15-93563,SMDEA,25090187300019, le Président,,,Rue du Bicentenaire,9000,SAINT PAUL DE JARRAT,,(+33) 5-61-04-09-00,,(+33) 5-61-02-95-85,,,,,,,,False,False,,False,False
15-93564,Ville de Romilly-sur-Seine,None, Le Maire de ROMILLY-SUR-SEINE,,,1 rue de la Boule d'Or BP 154,10105,Romilly-Sur-Seine Cedex,,,,,,,,,,,,False,False,,False,False
15-93565,Ville de Clermont-Ferrand,21630113501356, Le Maire,,,"DPCP-PAGP, 10 rue Philippe Marcombes BP 60",63033,CLERMONT FERRAND,,,,,,http://www.marches-publics.info/acheteur/VCF/,http://www.marches-publics.info/acheteur/VCF/,,,,,False,False,,False,False
15-93566,Ville de Lyon,21690123100011," COLLOMB Gérard, Maire",,,"Direction de la Commande publique, 10 quai Jean Moulin",69205,Lyon,,(+33) 4-72-10-30-30,,,,http://www.lyon.fr,http://www.marchespublics.lyon.fr,,,,,False,False,,False,False
15-93567,Le Mans Métropole - Communauté Urbaine,None, Le Président,,,"Pôle Marchés et Achats Publics, CS 40010 - 16 avenue François Mitterrand - Le Condorcet, Le Condorcet",72039,Le Mans,,02-43-47-37-31,,02-43-47-37-40,marches@lemans.fr,http://www.lemans.fr,http://www.sarthe-marchespublics.fr,,,,,False,False,,False,False
15-93568,Caisse des écoles Paris 10ème,None, Mme lilienfeld-magry,,,72 rue du faubourg saint martin,75475,Paris cedex 10,,01-42-08-32-85,,01-42-08-46-82,cde10paris@wanadoo.fr,http://cde10.e-marchespublics.com,http://cde10.e-marchespublics.com,,,,,False,False,,False,False
15-93569,Ville de Limoges,None,Nathalie Périssat,,,Service de la Commande Publique8 rue Pierre Brossolette,87000,Limoges,,,,(+33) 5-55-03-86-60,,,http://www.achats-limousin.com,,,,,False,False,,False,False
15-93570,Les Hôpitaux de Chartres,None,Cellule Marchés,,,BP 30407,28018,Chartres cedex,,(+33)2-37-30-30-20,,(+33)2-37-30-31-17,cellulemarches@ch-chartres.fr,,http://achat-hopital.com,,,,,False,False,,False,False
15-93571,Lorient Agglomération,None,Thomas CHIRON,,,Maison de l'agglomérationQuai du péristyle - mail anita contiCS 20001,56314,Lorient cedex,,02-90-74-72-49,,,tchiron@agglo-lorient.fr,,,,,,,False,False,,False,False
15-93572,Ville de Marseille,None, M. Le maire,,,Hôtel de ville - quai du port Hôtel de ville - quai du port,13233,Marseille cedex 20,,,,,,http://marseille.fr,http://marchespublics.mairie-marseille.fr,,,,,False,False,,False,False
15-93573,Sempariseine,None, Pôle Juridique et Marchés,,,"2, rue Jean Lantier 2 rue Jean Lantier",75001,Paris,,01-44-88-84-37,,01-42-33-27-84,appel.offres@sempariseine.fr,http://www.paris.fr,,,,,,False,False,,False,False
15-93574,Saint Etienne Métropole,24420077000117, Le Président,,,"2 Avenue GRÜNER, CS 80257",42006,Saint Etienne,,(+33) 4-77-49-74-07,,(+33) 4-77-49-98-21,marches@agglo-st-etienne.fr,http://www.agglo-st-etienne.fr/,http://www.agglo-st-etienne.fr/,,,,,False,False,,False,False
15-93576,Commune de Saint Jacques de la Lande,None,M. le Maire,,,"11, rue des 25 fusillés - CS 20732",35207,Rennes cedex 2,,(+33) 2-99-29-75-30,,,mairie@st-jacques.fr,http://www.st-jacques.fr/,https://marches.e-megalisbretagne.org/,https://marches.e-megalisbretagne.org/,https://marches.e-megalisbretagne.org/,,,False,False,,False,False
15-93577,Ville de Paris,None,,CSP3 (DVD) - Fournitures et services - Espace public - Domaine entretien de l'espace public,,Direction des finances et des achats - Sous-direction des achats - 95 avenue de France DA - 95 avenue de France,75639,Paris cedex 13,,,,,,http://www.paris.fr,https://m13.paris.fr,,,,,False,False,,False,False
15-93579,Ville de Vénissieux,None, SERVICE DES MARCHES PUBLICS DRF,,,5 avenue Marcel Houel BP 24,69631,Vénissieux cedex,,04-72-21-44-44,,04-72-21-44-82,servicemarches@ville-venissieux.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-93580,Commune de Port de Bouc,None,Mme Le Maire,,,Cours Landrivon BP 201,13528,Port De Bouc Cedex,,(+33) 4-42-40-04-04,6556,(+33) 4-42-40-65-59,achat@portdebouc.fr,http://portdebouc.fr,http://portdebouc.marcoweb.fr,,,,,False,False,,False,False
15-93582,SDIS de L'Ain,None,M. le Président du Conseil d'Administration,,,200 avenue capitaine DhonneCS80033,1001,Bourg en bresse,,04-37-62-15-00,,04-37-62-13-59,achats.em@sdis01.fr,http://sdis01.fr,http://klekoon.com,,,,,False,False,,False,False
15-93583,Commune de Berre l'Etang,None,Monsieur le Maire,,,Hôtel de VillePlace Jean Moulin,13130,Berre l'etang,,(+33)4-42-74-93-00,,(+33)4-42-74-93-02,,http://www.berre-l-etang.fr,http://www.berre-l-etang.fr,,,,,False,False,,False,False
15-93584,Ville de Marseille,None, M. Le maire,,,Hôtel de ville - quai du port Hôtel de ville - quai du port,13233,Marseille cedex 20,,,,,,http://www.marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,,,False,False,,False,False
15-93585,DISP DE LYON,None,Jager Nelly,,,1 rue Général Mouton-DuvernetBP 3009,69391,LYON CEDEX 03,,04-72-91-37-37,,,uamp.disp-lyon@justice.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-93586,DREAL BRETAGNE,None,"Mme MONTARET Anne, DREAL BRETAGNE",,,L'Armorique 10 rue Maurice Fabre 10 rue Maurice Fabre,35065,Rennes cedex,,02-99-33-44-95,,,,,,,,,,False,False,,False,False
15-93587,Cté d'agglomération du Bassin de Thau,None, Service Commande Publique,,,"4, avenue d'Aigues BP 600",34110,Frontignan,,(+33) 4-67-46-47-62,,(+33) 4-67-46-47-65,marches-publics@thau-agglo.fr,http://www.thau-agglo.fr/,http://bassin-thau.marcoweb.fr/,,,,,False,False,,False,False
15-93588,Ville de Bezons,None,"M. LESPARRE Dominique, Maire",,,2 rue de la mairie BP 30122,95875,BEZONS CEDEX,,01-34-26-50-00,,01-30-76-32-91,,,http://www.klekoon.com,,,,,False,False,,False,False
15-93590,SIEMM,None,Richard Corinne,,,"Syndicat Intercommunal des Eaux de la Mauldre MoyenneMairie2, rue Charles de Gaulle",78640,Villiers saint frédéric,,01-34-89-01-98,,01-34-89-57-44,dgs.villierssaintfrederic@gmail.com,,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_E5k4Knpezo,,,,,False,False,,False,False
15-93591,IRSN,None,Mme Caramelle Aurore,,,31 avenue de la division leclerc,92260,Fontenay-aux-roses,,(+33) 1-58-35-82-08,,,aurore.caramelle@irsn.fr,http://www.irsn.fr,,,,,,False,False,,False,False
15-93592,Ville d'Epernay,None,"M. LEROY Franck, Maire",,,7 bis avenue de Champagne,51200,Epernay,,,,,,http://www.epernay.fr,http://epernay.marcoweb.fr,,,,,False,False,,False,False
15-93593,Université d'Auvergne,None,Mme ROQUES Martine,,,49 boulevard François Mitterrand - CS 60032,63000,Clermont-ferrand,,(+33) -04-73-17-72-96,,,achats.uda@udamail.fr,http://www.u-clermont1.fr/,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-93594,Région Île-de-France,None,"M. PEREIRA Didier, Chargé de mission Sport - Unité Société",,,"115, rue du Bac - 4è étage",75007,Paris,,01-53-85-56-53,,,marches-societe@iledefrance.fr,,http://marches.maximilien.fr,,,,,False,False,,False,False
15-93595,mairie hesdin,None,Stéphane Sieczkowski Samier,,,"10, place d'ArmesBP 99",62140,Hesdin,,03-21-86-84-76,,03-21-81-44-17,stephane@ville-hesdin.fr,,,,,,,False,False,,False,False
15-93596,Ville de Bourg-lès-Valence,None,Mme le Maire - Marlène MOURIER,,,36 rue des Jardins,26500,Bourg-lès-Valence,,,,,,,,,,,,False,False,,False,False
15-93598,Ville de Vierzon,None,M. Nicolas SANSU,,,Place de l'Hôtel de Ville - BP 337,18103,Vierzon cedex,,(+33) 2-48-52-65-00,,(+33) 2-48-52-69-50,cellulemarches@ville-vierzon.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-93599,Communauté urbaine Le Creusot Montceau,24710029000011,"Mr Brahim BETTAYEB, Communauté urbaine Le Creusot-Montceau les Mines",,,château de la Verrerie B.P. 90069,71206,Le Creusot,,(+33) 3-8 -57- 5-1 -51,,,marches.publics@creusot-montceau.org,https://www.creusot-montceau.org,https://www.e-bourgogne.fr,https://www.creusot-montceau.org,https://www.e-bourgogne.fr,,,False,False,,False,False
15-93600,Conseil général de l'Aube,None,Monsieur le Président du Conseil départemental de l'Aube,,,2 rue Pierre Labonde - BP 394,10026,Troyes cedex,,03-25-42-52-30,,03-25-42-52-33,marche@aube.fr,,http://www.xmarches.fr,,,,,False,False,,False,False
15-93602,SIADEBP,None, Christian desfachelles,,,"57, rue d'ouvert",62138,Violaines,,03-21-25-35-47,,03-21-02-57-87,direction@siadebp.fr,http://siadebp.e-marchespublics.com,http://siadebp.e-marchespublics.com,,,,,False,False,,False,False
15-93603,EMA/DCSSA/DAPS-SSA,None,"Mme CAIRE-MAURISIER Anne-marie, EMA/DCSSA/DAPSA",,,Camp d'orléans-chanteau -TSA 20003,45404,Fleury-les-aubrais cedex,,02-38-60-74-56,,02-38-60-73-39,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-93604,Communauté d'agglomération Tour(s)plus,None,M. Le Président,,,"60, avenue Marcel Dassault CS 30651 Cedex 3",37206,Tours,,(+33) 2-47-80-11-11,,(+33) 2-47-28-34-46,,https://toursplus.achatpublic.com/sdm/ent/gen/index.do,,,,,,False,False,,False,False
15-93605,SDIS du Doubs,None, La Présidente du conseil d'administration,,,"Service Départemental d'Incendie et de Secours du Doubs 10, Chemin de la Clairière",25042,BESANCON Cedex,,03-81-85-36-00,,03-81-85-37-09,marches.publics@sdis25.fr,http://www.sdis25.fr,,,,,,False,False,,False,False
15-93607,C.C.A.S,None,Mlle LAMOTHE Mélanie,,,18 avenue de Paris,40150,Soorts-hossegor,,05-58-41-79-10,,,marches-publics@hossegor.fr,,,,,,,False,False,,False,False
15-93608,Communauté d'agglomération Tour(s)plus,None,M. Le Président,,,"60, avenue Marcel Dassault CS 30651 Cedex 3",37206,Tours,,(+33) 2-47-80-11-11,,(+33) 2-47-28-34-46,,https://toursplus.achatpublic.com/sdm/ent/gen/index.do,,,,,,False,False,,False,False
15-93609,Lorient Agglomération,None,"M. De Lorient Agglomération Le Président, Lorient Agglomération",,,CS 20001,56314,Lorient cedex,,02-90-74-71-89,,02-90-74-71-99,commande-publique@agglo-lorient.fr,,http://www.e-megalisbretagne.org,,,,,False,False,,False,False
15-93610,SIAHVY,None,"M. BARRET Michel, Président du SIAHVY",,,"1, Route Départementale 118",91140,VILLEBON-SUR-YVETTE,,01-69-31-72-10,,01-69-31-37-31,marchespublics@siahvy.fr,http://www.siahvy.org,http://www.klekoon.com,,,,,False,False,,False,False
15-93611,MAIRIE de SAINT MEDARD DE GUIZIERES,None,M. MAIRIE_33_258 Admin,,,9 Esplanade du 18 juin Comptabilité,33230,Saint medard de guizieres,,(+33) 5-57-56-45-45,,,s.mairie@saintmedarddeguizieres.fr,,,,,,,False,False,,False,False
15-93612,Ville de Marseille,None,M. Le maire,,,Hôtel de Ville Quai du Port,13233,Marseille cedex 20,,,,,,http://marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,,,False,False,,False,False
15-93613,SMITRED Ouest d'Armor,None,M. le Président,,,Valorys - Site du Quelven,22140,Pluzunet,,(+33)2-96-54-65-10,,(+33)2-96-54-65-18,accueil@valorys.smitred.com,http://www.smitred.com,,,,,,False,False,,False,False
15-93614,EHPAD de Saint André,None, Picard daniel,,,29 rue georges colnot,88220,Xertigny,,(+33) 3-29-30-10-45,,,daniel.picard.dir@orange.fr,,,,,,,False,False,,False,False
15-93615,Université d'Angers,None,"Mme CLOCHARD Catherine, Université d'Angers",,,40 rue de Rennes - BP 73532,49035,Angers cedex 01,,02-41-96-22-81,,02-41-96-22-65,marche.public@univ-angers.fr,http://www.univ-angers.fr,,,,,,False,False,,False,False
15-93618,Ville de Marseille,None, M. Le maire,,,Hôtel de ville - Quai du port Hôtel de ville - quai du port,13233,Marseille cedex 20,,,,,dgaj-dmp@mairie-marseille.fr,http://www.marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,,,False,False,,False,False
15-93619,OPH de la Haute-Loire - OPAC 43,None,"M. CHEVAUX Jacques, Directeur Général",,,29 Avenue de Tonbridge CS 90 128,43009,Le puy en velay cedex,,04-71-09-98-70,,,marches-publics@opac43.fr,,https://opac43.achatpublic.com,,,,,False,False,,False,False
15-93620,Commune de Croix,None,Mme Valy. Alexandra,Service commande publique,,187 RUE JEAN JAURES,59170,Croix,,(+33) 3-20-28-57-28,,(+33) 3-20-28-52-30,marchespublics@ville-croix.fr,http://www.ville-croix.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,False,False,,False,False
15-93621,Métropole Nice côte d'azur,None,M. Le président de la Métropole Nice Côte d'Azur,,,"Immeuble "" Le Plaza "" - 455 Promenade des Anglais",6200,Nice,,(+33)4-89-98-10-00,,(+33)4-89-98-10-33,dao@nicecotedazur.org,,,,,,,False,False,,False,False
15-93623,Ville de Marseille,None, M. Le maire,,,Hôtel de ville - quai du port Hôtel de ville - quai du port,13233,Marseille cedex 20,,,,,dgaj-dmp@mairie-marseille.fr,http://marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,,,False,False,,False,False
15-93625,CH général de Sarreguemines,None,Mme MARTINI Peggy,Services économiques,,"2, Rue René-François Jolly BP 50025",57211,Sarreguemines cedex,,(+33) 3-87-06-60-56,,(+33) 3-87-27-99-12,peggy.martini@chs-sarreguemines.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-93626,Bordeaux Sciences-Agro,None,Alex ANTOINE,,,"1, cours du Général de GaulleCS 40201",33175,gradignan,,05-57-35-07-07,,,alex.antoine@agro-bordeaux.fr,http://www.agro-bordeaux.fr,,,,,,False,False,,False,False
15-93627,Conseil Régional d'Aquitaine,None,"M. SEM 47 admin1, Conseil Regional d'Aquitaine",,,"14, rue François de Sourdis",33077,Bordeaux cedex,,05-57-57-80-00,,05-57-57-86-26,,http://region.aquitaine.fr,,,,,,False,False,,False,False
15-93628,Ville d'Issy-les-Moulineaux,None,Mlle TEBAR Valérie,Direction de la Commande publique,,9 route de Vaugirard CS 90008,92197,Meudon cedex,,(+33) 1-46-29-44-06,,(+33) 1-46-29-55-10,valerie.tebar@agglo-gpso.fr,,https://www.achatpublic.com,,,,,False,False,,False,False
15-93630,Ville de Saint Cannat,None,Le Maire,,,14 place de la république,13760,saint cannat,,04-42-50-82-00,,04-42-50-82-01,antoine.neves@ville-saint-cannat.fr,,http://www.synapse-entreprises.com,,,,,False,False,,False,False
15-93632,CAF Bobigny,None,Mme Chantal Callado,,,52 rue de la république,93024,Bobigny cedex,,01-41-60-39-42,,,juridiquemarches@cafrosny.cnafmail.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-93633,MINDEF/SGA/SPAC/S-Direction des achats,None,Mme MARIE Hélène,,,60 bd du général Martial Valin CS 21623,75509,Paris,,(+33) -09-88-67-81-42,,(+33) -09-88-67-87-22,,,,,,,,False,False,,False,False
15-93634,Ville de Vienne,None,M. Le Maire,,,17 place de l'Hôtel de Ville BP 126,38209,Vienne Cedex,,(+33) 4-74-78-31-00,,(+33) 4-74-53-67-85,,,,,,,,False,False,,False,False
15-93635,Communauté d'agglomération Tour(s)plus,None,M. Le Président,,,"60, avenue Marcel Dassault CS 30651 Cedex 3",37206,Tours,,(+33) 2-47-80-11-11,,(+33) 2-47-28-34-46,,https://toursplus.achatpublic.com/sdm/ent/gen/index.do,,,,,,False,False,,False,False
15-93636,SETOM,None,Monsieur le Président du SETOM,,,vc 6 lieu dit saint laurent,27930,guichainville,,,,,direction@setom.fr,http://setom.fr,http://marches-securises.fr,http://marches-securises.fr,http://marches-securise.fr,,,False,False,,False,False
