BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-191328,Saint Etienne Métropole,None, Le Président,,,"2 Avenue GRÜNER, CS 80257",42006,Saint Etienne,,04-77-49-74-07,,04-77-49-98-21,marches@agglo-st-etienne.fr,http://www.agglo-st-etienne.fr/,http://www.agglo-st-etienne.fr/,,,,,False,False,,False,False
15-191329,Commercy,None,Jérôme Lefevre,,,Château Stanislas,55200,Commercy,,,,,,http://www.commercy.fr/,http://www.klekoon.com,,,,,False,False,,False,False
15-191330,Hospices Civils de Lyon,None,,,,"45, rue Villon",69373,Lyon cedex 08,,,,,,,https://www.achatpublic.com,,,,,False,False,,False,False
15-191331,Centre hospitalier Sainte-Anne,None,"M. Stallivieri Philippe, Ingénieur en chef",,,DIRECTION DE L'INGENIERIE DES TRAVAUX ET DU PATRIMOINE 1 rue cabanis,75674,Paris cedex 14,,01-45-65-85-14,,01-45-65-87-80,marchespublics-ditp@ch-sainte-anne.fr,http://www.ch-sainte-anne.fr,http://www.ariarepro.fr,,,,,False,False,,False,False
15-191333,Autorité des Marchés Financiers,None,,,,Division Administrative et Financière - Pôle juridique,75082,Paris cedex 02,,(+33) 1-53-45-64-16,,,a.gilbert@amf-france.org,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191334,Direccte paca,None,"M. FILORI Kévin, DIRECCTE PACA",,,23-25 rue BORDE,13008,Marseille,,04-86-67-33-67,,,kevin.filori@direccte.gouv.fr,,,,,,,False,False,,False,False
15-191335,Ville de Rivière Pilote,None,Monsieur le Maire (Raymond THEODOSE),,,Avenue des Insurrections Anti esclavagistes,97211,Rivière pilote,,,,,,,https://www.marches-securises.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,False,False,,False,False
15-191336,Département d'Ille et Vilaine,None,M. le Président du Conseil Départemental,,,1 avenue de la PréfectureCS 24218,35042,Rennes cedex,,,,,,http://www.ille-et-vilaine.fr/fr,http://www.megalisbretagne.org,,,,,False,False,,False,False
15-191337,UGECAM PACA et Corse,None,Mme STUELSATZ NATHALIA,,,344 BD MICHELET BP 84,13406,Marseille cedex 09,,(+33) 4-88-44-56-72,,,marchespublics@ugecam-pacac.fr,http://www.ugecam-pacac.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191338,Centre Hospitalier de Remiremont,None,"Mr Mathieu ROCHER, Directeur par intérim",,,"1, rue Georges LangBP 30161",88204,Remiremont Cedex,,03-29-23-41-04,,,philippine.burger@ch-remiremont.fr,,,,,,,False,False,,False,False
15-191339,SPL EURALILLE,37822478600020,M. Michel Bonord Le directeur général,,,Tour de Lille - 18ème étage Boulevard de Turin,59777,Euralille,,(+33) 3-20-12-54-70,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191340,Collectivité de Saint-Barthélemy,None,"M. MAGRAS Bruno, Président",,,LA POINTE - BP 113 - GUSTAVIA,97098,Saint-barthelemy,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191341,EPADESA,None,M. Parant Hugues,,,Via Verde - 55 place Nelson Mandela,92024,Nanterre,,(+33) 1-41-45-58-00,,(+33) 1-41-45-59-00,marchespublics@epadesa.fr,http://www.epadesa.fr,http://mpe.epadesa.fr,,,,,False,False,,False,False
15-191342,Commune de Bois le Roi,None, Jérôme mabille,,,4 avenue paul doumer,77590,Bois le roi,,01-60-59-18-47,,,dgs@ville-boisleroi.fr,http://commune-boisleroi.e-marchespublics.com,http://commune-boisleroi.e-marchespublics.com,,,,,False,False,,False,False
15-191343,GEIE GECOTTI programme INTERREG IVB,None,"Mme SIAUVE PASCALE, Gérante",Wilder LEGER,,"45D, rue de Tournai Les Arcuriales",59000,Lille,,(+33) 3-28-82-70-68,,,wilder@nweurope.eu,,http://gecotti.synapse-entreprises.com/,,,,,False,False,,False,False
15-191344,SEMSAMAR (973),None, Monsieur Nicolas JASARON,,,Immeuble But RN N°1ZI Terca,97351,Matoury,,(+33) 0-59-43-55-76,,(+33) 5-94-29-26-59,njasaron@semsamar.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
15-191345,SA Aéroport de Martinique Aimé Cesaire,None, Service juridique et corporate,,,Aéroport martinique aimé césaire,97285,Le lamentin,,(+33) 5-96-42-40-79,,,s.chamlong@martinique.aeroport.fr,http://martinique-aeroport.e-marchespublics.com,http://martinique-aeroport.e-marchespublics.com,,,,,False,False,,False,False
15-191346,Commune de Saint Mitre les Remparts,None,Mme Le Maire,,,"HOTEL DE VILLE9, avenue Charles de Gaulle",13920,Saint Mitre Les Remparts,,04-42-44-03-45,,,servicestechniques@saintmitrelesremparts.fr,http://www.saintmitrelesremparts.fr,http://saintmitrelesremparts.marcoweb.fr,,,,,False,False,,False,False
15-191347,Cté de Communes Creuse Grand Sud,None, Jean-sébastien combe maes,,,34 bis rue jules sandeau,23200,Aubusson,,05-55-67-79-98,,05-55-83-08-71,jean-sebastien.combe@creuse-grand-sud.fr,http://www.creuse-grand-sud.fr/,http://marchespublics.creuse-grand-sud.fr,,,,,False,False,,False,False
15-191348,ESID de Rennes,None,Mme QUILLIEN HELENE,,,Quartier Margueritte bp14,35998,Rennes cedex 9,,02-23-35-24-08,,,,,http://www.marches-publics.gouv.fr/,,,,,False,False,,False,False
15-191349,AGOSPAP,None,Loïc Bouder,,,15 rue de la Bücherie,75005,Paris,,,,,lbouder@agospap.com,http://www.agospap.com,http://agospap.e-marchespublics.com,,,,,False,False,,False,False
15-191350,CCIR Pays de la Loire,18440128900022,Mme CHARLOT BLANCHARD Isabelle,,,16 quai Ernest Renaud CS 70515,44105,Nantes cedex 4,,(+33) 2-40-44-63-18,,(+33) 2-40-44-63-20,i.charlotblanchard@paysdelaloire.cci.fr,http://www.paysdelaloire.cci.fr,https://marches-publics.gouv.fr,https://marches-publics.gouv.fr,https://marches-publics.gouv.fr,,,False,False,,False,False
15-191353,Grand Port Maritime de La Réunion,None,Lucinda DASSOT,,,2 rue Evariste de Parny BP 18,97821,Le port cedex,,02-62-42-91-60,,02-62-42-47-95,lucinda.dassot@reunion.port.fr,http://www.reunion.port.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-191354,DIDSDS,None,M. GUEGUEN Philippe,Division Achats Infrastructure et Aide à l'Activitè (DAI2A)/SAI,,Caserne Lambert,97709,Saint denis cedex 09,RE,(+26)2- 2-62-93-52-88,,(+26)2- 2-62-93-31-92,sam.didsds@gmail.com,,,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-191355,I.F.C.E.,None,Service achats,,,Route de TrocheBP 6,19230,Arnac-Pompadour,,,,,,,,,,,,False,False,,False,False
15-191356,VetAgro Sup,None,M. Directeur Général,,,"1, avenue Bourgelat",69280,Marcy l'Etoile,,04-78-87-27-41,,,marches@vetagro-sup.fr,http://www.vetagro-sup.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-191358,URSSAF,None,Krikorian,,,293 avenue du Président HooverBP 20001,59032,Lille cedex,,03-20-22-78-82,,09-79-99-40-31,valerie.krikorian@urssaf.fr,,http://achatpublic.com,,,,,False,False,,False,False
15-191359,CHRU de Lille,None,Mme Nora DUMONT,,,Rue Philippe Marache,59037,Lille cedex,,03-20-44-41-11,,03-20-44-47-23,achats-travauxequipements@chru-lille.fr,,https://www.achats-hopitaux.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191360,Ville de Pacé,None,Monsieur le Maire,,,11 avenue Brizeux,35740,Pacé,,(+33) 2-23-41-30-00,,(+33) 2-23-41-30-29,mairie@ville-pace.fr,,http://www.megalisbretagne.org/jcms/j_6/accueil,,,,,False,False,,False,False
15-191361,CCAL,None,Monsieur le Président Christian ARIES,,,2 rue de LexyCS 11 432,54414,Longwy Cedex,,03-82-26-03-00,,03-82-26-03-01,ccal.collecte@cc-longwy.fr,http://ccal-longwy.fr,,,,,,False,False,,False,False
15-191364,CROUS d'Aix Marseille,None,"M. patrimoine service, gestion patrimoine",,,31 avenue Jules Ferry,13621,Aix en provence cedex 1,,04-42-16-04-43,,,severine.lebre@crous-aix-marseille.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191365,EMESD,None,"M. BOUCHER Dominique, Directeur",,,"1, avenue de la République BP 31",87100,ISLE,,05-55-01-50-24,,05-55-05-10-92,emesd-ach@orange.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-191366,Université de Bordeaux,None,Leïla Talbi,,,"direction des Achats bâtiment A33 351, cours de la libération",33405,Talence,,,,,dir.achats@u-bordeaux.fr,http://www.u-bordeaux.fr,,,,,,False,False,,False,False
15-191367,Conseil Général de La Manche,None,"Mme BARBET Isabelle, Conseil Départemental de la Manche",,,Direction du secrétariat général et de la commande - Service commande publique,50050,Saint-lô cedex,,02-33-05-94-40,,,,https://marches-publics-manche.fr,,,,,,False,False,,False,False
16-10829,Centre des monuments nationaux,None,Pôle Commande publique,,,hôtel de Sully 62 rue saint antoine,75186,Paris,,(+33)1-53-40-69-90,,,marches-publics@monuments-nationaux.fr,http://www.monuments-nationaux.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-191369,Ville de Boulogne-sur-Mer,None,"Frederic Cuvillier, Député Maire",,,Place Godefroy de BouillonB.P 729,62321,Boulogne-sur-Mer cedex,,03-21-87-80-80,7602,03-21-87-81-29,marchespublics@ville-boulogne-sur-mer.fr,http://www.ville-boulogne-sur-mer.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-191370,Département de l'Eure,None,M. Sébastien Lecornu,,,boulevard Georges ChauvinCZ72101,27021,Evreux cedex,,,,,,,,,,,,False,False,,False,False
15-191373,Ville de Pierrelatte,None,Mme. Le Maire de Pierrelatte,,,Avenue Jean PerrinCS 30139,26700,Pierrelatte,,04-75-96-97-11,,04-75-96-97-19,secretariat.samp@ville-pierrelatte.fr,,https://www.achatpublic.com/,,,,,False,False,,False,False
15-191374,AP-HP Hôpital Robert Debré,None,Stéphane POIGNANT - directeur des Investissements,,,48 boulevard Sérurier,75935,Paris cedex 19,,01-40-03-24-18,,01-40-03-47-96,stephane.poignant@aphp.fr,http://www.aphp.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-191378,Ville de Juvignac,None,M. le Maire Jean-Luc SAVY,,,997 les allées de l'Europe,34990,Juvignac,,04-67-10-42-42,4230,04-67-10-40-49,marchespublics@juvignac.fr,http://ville-juvignac.fr,https://marches-securises.fr,,,,,False,False,,False,False
16-26271,Syndicat Mixte de l'Agglo. Tarbaise,None,M. le Président,M. Franck Destruhaut,,115 rue de l'Adour,65460,bours,,(+33) 5-62-96-36-40,,(+33) 1-46-52-81-99,franck.destruhaut@symat.fr,http://www.symat.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,False,False,,False,False
16-12521,SDIS 69,None,M. Barbanceys Jean-marc,,,17 rue Rabelais,69421,Lyon cedex 03,,,,04-72-84-38-37,marchespublics@sdmis.fr,http://www.sdmis.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191381,Ministères économiques et financiers,13001334500017,Mme TOUSSIES Myriam,,,Service de l'environnment professionnel - Sous direction cadre de vie - Bureau gouvernance - Pôle marchés et achat - 139 rue de bercy - Télédoc 632,75572,Paris cedex 12,,(+33) -01-53-18-71-39,,,myriam.toussies@finances.gouv.fr,,,,,,,False,False,,False,False
15-191382,MAIRIE DE SAINT PAUL 974,None,service commande publique,,,22 rue semaphore cs 51015,97864,Saint paul cedex,,(+33) -02-62-34-58-60,,,,,,http://www.marchespublics.mairie-saintpaul.re:8080/SIS-ePP-prod-interface,http://www.marchespublics.mairie-saintpaul.re:8080/SIS-ePP-prod-interface,,,False,False,,False,False
15-191383,Ville de Valenciennes,None,Monsieur le Député-maire,,,Place d'armesBP 90339,59304,Valenciennes cédex,,03-27-22-59-00,,03-27-22-57-68,service_commandepublique@ville-valenciennes.fr,http://valenciennes.fr,http://marches.rvvn.org,,,,,False,False,,False,False
15-191384,Ville de Marcq-en-Baroeul,None,"Mme LEVEAU Christine, Responsable commande publique",,,103 avenue Foch BP 44029,59704,Marcq en baroeul cedex,,,,,commandepublique@marcq-en-baroeul.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191385,Ville de Belfort,None,M. Le Député Maire,,,Service Maintenance Batiments Hôtel de Ville et de la Communauté d'Agglomération Place d'Armes,90020,Belfort Cedex,,,,,,,,,,,,False,False,,False,False
15-191386,Commune de Gérardmer,None, M. Stéphane bertrand,,,"46, rue charles de gaulle",88400,Gérardmer,,03-29-60-60-65,,03-29-60-60-86,stephane.bertrand@mairie-gerardmer.com,http://mairie-gerardmer.e-marchespublics.com,http://mairie-gerardmer.e-marchespublics.com,,,,,False,False,,False,False
15-191387,Collectivité Territoriale de Corse,None, M. le Président du Conseil Exécutif,,,Collectivité Territoriale de Corse 22 Cours Grandval BP 215,20187,AJACCIO CEDEX,,04-95-51-64-64,,04-95-51-66-21,commande.publique@ct-corse.fr,http://www.corse.fr,,,,,,False,False,,False,False
15-191388,CHRU de Lille,None,Mme DUMONT Nora,,,Rue Philippe Marache - CS 70001,59037,Lille cedex,,03-20-44-45-86,,03-20-44-47-23,achats-travauxequipements@chru-lille.fr,,,,,,,False,False,,False,False
15-191390,Communauté de l'Auxerrois,None,M. Le Président,adm.marches@agglo-auxerrois.fr,,3 bis rue Clemenceau BP 58,89010,Auxerre,,(+33) 3-86-72-20-60,,(+33) 3-86-72-20-65,adm.marches@agglo-auxerrois.fr,,http://marches.e-bourgogne.fr,http://marches.e-bourgogne.fr,http://marches.e-bourgogne.fr,,,False,False,,False,False
15-191391,DRE Alsace,None,"M. OZENNE Pierre, Direction Régionale de l'Environnement de l'Aménagement et du Logement Alsace",,,"14, rue du bataillon de marche no24 - B.P. 81 005 / F",67070,Strasbourg cedex,,03-88-13-05-00,,03-88-13-05-10,,http://www.alsace.developpement-durable.gouv.fr,,,,,,False,False,,False,False
15-191392,Ville d'Aubervilliers,None,à l'attention d'Eric DALED directeur des achats et de la commande publique,,,72 rue Henri Barbusse,93300,Aubervilliers cédex,,01-48-39-52-51,,01-48-39-51-85,,,http://www.maximilien.fr,,,,,False,False,,False,False
15-191393,Département de Seine-maritime,None,Le Président du Département,,,hôtel du Départementcs 56101quai jean moulin,76101,Rouen Cedex,,,,,,,http://www.mpe76.fr,,,,,False,False,,False,False
15-191394,CHU de Limoges,None,Monsieur le Directeur général,,,"Direction du Patrimoine, des Equipements et des Achats - Pharmacie centrale - Avenue Martin Luther King",87042,Limoges Cedex,,,,,,http://www.chu-limoges.fr,http://www.achats-hopitaux.com,,,,,False,False,,False,False
15-191395,Centre Hospitalier de Roubaix,None,Directeur du centre hospitalier de roubaix,,,37 rue de barbieux - cs 60359,59056,roubaix cédex,,,,,,,,,,,,False,False,,False,False
15-191396,SIEP REGION DE JURANCON,None,ERREÇARRET Allande,,,33 AVENUE BAGNELL,64110,Jurançon,,05-59-06-45-97,,,contact@siep-jurancon.fr,,http://www.eadministration64.fr,,,,,False,False,,False,False
16-26344,Ville de Cormeilles en Parisis,None, Service juridique marchés publics,,,3 avenue maurice berteaux,95240,Cormeilles en parisis,,01-34-50-47-07,,01-34-50-47-50,marches-publics@ville-cormeilles95.fr,http://www.ville-cormeilles95.fr/,http://ville-cormeilles95.e-marchespublics.com,,,,,False,False,,False,False
15-191398,Ville de Valenciennes,None,Monsieur le Député-maire,,,place d'armesBP 90339,59304,valenciennes cédex,,03-27-22-59-00,,03-27-22-57-68,service_commandepublique@ville-valenciennes.fr,http://valenciennes.fr,http://marches.rvvn.org,,,,,False,False,,False,False
15-191399,Ville de Carquefou,None, Madame le Maire,,,Mairie de Carquefou Rue de l'Hôtel de Ville BP 60139,44471,Carquefou Cedex,,02-28-22-22-22,,02-28-22-22-21,achats@mairie-carquefou.fr,http://www.carquefou.fr,,,,,,False,False,,False,False
15-191400,Ville d'Aubervilliers,None,à l'attention d'Eric DALED directeur des achats et de la commande publique,,,72 rue Henri Barbusse,93308,Aubervilliers cedex,,(+33) -01-48-39-52-51,,(+33) -01-48-39-51-85,,http://www.auberviliers.fr,http://www.maximilien.fr,http://www.maximilien.fr,http://www.maximilien.fr,,,False,False,,False,False
15-191401,Conseil régional des Pays de la Loire,23440003400026,M. Président Le,,,1 rue de la Loire 1 rue de la Loire,44966,Nantes cedex 9,,(+33) 2-28-20-58-38,,,,http://www.paysdelaloire.fr,https://www.marchespublics.paysdelaloire.fr,https://www.marchespublics.paysdelaloire.fr,https://www.marchespublics.paysdelaloire.fr,,,False,False,,False,False
15-191403,Grand Montauban - Agglomération,None,"Mme Barèges Brigitte, Présidente",,,9 rue de l'hôtel de Ville - BP 764,82013,Montauban cedex,,05-63-22-12-00,,05-63-93-58-00,marchespublics@ville-montauban.fr,http://www.montauban.com/Marches_publics-199.html,http://montauban.marcoweb.fr,,,,,False,False,,False,False
15-191404,Sdis 87,None,Mme Marie France BOUCHAUD,,,"2, avenue du Président Vincent Auriol - BP 61127",87052,Limoges,,(+33) -05-55-12-80-18,,(+33) -05-55-12-80-01,marie-france.bouchaud@sdis87.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191405,Ville de Marcq-en-Baroeul,None,"Mme LEVEAU Christine, Responsable commande publique",,,103 avenue Foch BP 44029,59704,Marcq en baroeul cedex,,,,,commandepublique@marcq-en-baroeul.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191407,Caisse Nationale RSI,None,M. Le directeur général de la Caisse nationale RSI,Service marchés publics,,264 avenue du Président Wilson,93457,La plaine saint denis cedex,,,,(+33) 1-77-93-03-53,marches.publics@rsi.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191408,Cté de Cnes des Vallées de Thônes,None,Monsieur Le Président,,,"4, rue du Pré de Foire",74230,Thônes,,,,,,,,,,,,False,False,,False,False
15-191409,EPMS DE L OURCQ,None, NATHALIE RASAMOELINA,,,104 rue du Faubourg Saint-Nicolas-Pole Support de Gestion,77100,MEAUX,,01-60-22-50-55,,,service-achats@epms-ourcq.fr,,,,,,,False,False,,False,False
15-191410,Ville de Marcq-en-Baroeul,None,Mme Aurélie Serre,Direction de la commande publique et des affaires juridiques,,103 avenue Foch - BP 44029,59704,Marcq en baroeul cedex,,,,,commandepublique@marcq-en-baroeul.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191413,Conseil Général d'Indre et Loire,None, le Président du Conseil départemental,,,Place de la Préfecture,37927,Tours,,02-47-31-42-74,,02-47-31-43-75,commande-publique@cg37.fr,http://www.cg37.fr,http://www.cg37.fr,,,,,False,False,,False,False
15-191414,Commu. d'agglomeration Val-et-Foret,None," HAQUIN Xavier, Président",,,Rue du centre technique BP 20029,95121,ERMONT CEDEX,,01-34-44-82-81,,,,,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-191415,Ville de Colombes,None,Mme Le Maire,,,Place de la République,92700,Colombes,,01-47-60-80-00,,,,http://marchespublics.colombes.fr,http://marchespublics.colombes.fr,,,,,False,False,,False,False
15-191417,SYTRAL,None,"Mme GUILLEMOT Annie, Présidente",,,"21 Boulevard Vivier Merle, CS 63815",69487,Lyon,,04-72-84-58-00,,04-78-53-12-84,,http://www.sytral.fr,,,,,,False,False,,False,False
15-191418,Commune de Six-Fours-les-Plages,None, Le Maire,,,"Hôtel de Ville, Place du 18 Juin 1940",83140,SIX-FOURS-LES-PLAGES,,,,,secretariat.marches@mairie-six-fours.fr,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,False,,False,False
15-191419,Ville de Rennes,None,Mme La Maire de Rennes,,,Place de la MairieCS 93111,35031,Rennes cédex,,02-23-62-11-32,,,scp-commandepublique@rennesmetropole.fr,,http://marches.e-mégalisbretagne.org,,,,,False,False,,False,False
15-191420,Rodez Agglo Habitat,None,Yves SOULIE,SERVICE TECHNIQUE,,14 RUE DE L'EMBERGUE,12032,Rodez,,(+33) 5-65-77-14-40,,(+33) 5-65-77-14-49,y.soulie@hlm-rodez.fr,,,,,,,False,False,,False,False
15-191421,Ville d'Auch,21320013200016, Service des Marchés Publics,,,BP 90321,32007,AUCH CEDEX,,(+33) 5-62-61-21-69,,(+33) 5-62-61-21-74,,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-191422,Ville d'Auch,21320013200016, Service des Marchés Publics,,,BP 90321,32007,AUCH CEDEX,,(+33) 5-62-61-21-69,,(+33) 5-62-61-21-74,,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-191423,smirtom du calaisis,None,Ducrocq eric,,,2021 rue de l'Ecluse Carrée,62730,les attaques,,(+33)3-21-82-22-31,,(+33)3-21-82-05-38,,,http://www.gazettenpdc.fr,,,,,False,False,,False,False
15-191424,Communauté de Communes de Sélestat,None,"M. BAUER Marcel, Communauté de Communes de Sélestat",,,"1, rue Louis Lang B.P. 20195",67604,Sélestat,,03-88-58-01-60,,03-88-82-99-30,contact@cc-selestat.fr,http://www.cc-selestat.fr/,http://www.alsacemarchespublics.eu,,,,,False,False,,False,False
15-191425,Ville de Roanne,21420187300012, Le Maire,,,Place de l'Hôtel de Ville BP 90512,42328,Roanne,,(+33) 4-77-23-20-00,,(+33) 4-77-23-21-90,commandepublique@mairie-roanne.fr,http://www.roanne.fr,http://www.loire.fr/e-marchespublics,,,,,False,False,,False,False
15-191426,Ville de Clamart,None, Monsieur le maire,,,"1, place maurice gunsbourg",92140,Clamart,,01-46-62-36-95,,01-46-62-37-67,marchespublics@clamart.fr,http://ville-clamart.e-marchespublics.com,http://ville-clamart.e-marchespublics.com,,,,,False,False,,False,False
15-191427,Ville du Havre,None,Service Administratif et Financier,,,Direction Sécurité Municipale1517 Place de l'Hôtel - CS40051,76084,Le Havre Cedex,,02-35-19-61-24,,02-35-19-60-82,sophie.letendart@lehavre.fr,http://lehavre.fr,http://www.mpe76.fr,,,,,False,False,,False,False
15-191428,Coallia,None, Caroline menaut,,,16 cour saint eloi,75592,Paris,,(+33) 1-53-46-38-63,,,caroline.menaut@coallia.org,http://coallia.e-marchespublics.com,,,,,,False,False,,False,False
15-191429,EPRUS,8412Z,Mme LACHOT Sophie,,,21 avenue du Stade de France,93218,Saint-denis la plaine cedex,,(+33) 1-58-69-39-39,,(+33) 1-58-69-93-36,cellule-juridique@eprus.fr,,,,,,,False,False,,False,False
15-191430,ville de Lambersart,None,Mme MOBAILLY Julie,,,"19, avenue Georges Clémenceau BP 90019",59831,LAMBERSART CEDEX,,03-59-01-65-51,,03-20-08-44-02,achatspublics@ville-lambersart.fr,,http://lambersart.marcoweb.fr,,,,,False,False,,False,False
15-191433,OPM HLM de la Seyne-sur-Mer,None,M. le Directeur Général de Terres du Sud Habitat ou son représentant,,,17 rue Camille Pelletan,83500,La Seyne Sur Mer,,(+33) 4-94-11-07-00,,(+33) 4-94-11-07-43,,,,,,,,False,False,,False,False
15-191434,Ministère de l'écologie,None,"M. Le directeur général De l'aménagement, du logement et de la nature",,,"Direction générale de l'aménagement, du logement et de la nature",92055,La défense cedex,,,,(+33) 1-40-81-91-34,pole-commande-publique@developpement-durable.gouv.fr,,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-191435,Ville de Melun,None,"M. GAUNET Yves, Responsable du service Infrastructures",,,"Direction Générale des Services Techniques, 16 rue Paul Doumer",77011,Melun cedex,,01-64-52-74-44,,,infrastructures@ville-melun.fr,http://www.ville-melun.fr,http://www.marches-melun.com,,,,,False,False,,False,False
15-191436,VILLE DE CAUDEBEC LES ELBEUF,None,M. Régnier Fabien,,,Place Jean JaurèsBP 18,76320,Caudebec-lès-Elbeuf,,,,,,,,,,,,False,False,,False,False
15-191437,Asso Pôle Métropolitain Estuaire Seine,None,Cailliez Christine,,,19 rue Georges Braque,76085,Le Havre CEDEX,,02-77-61-26-88,,02-35-22-24-31,christine.cailliez@acpmes.fr,,,,,,,False,False,,False,False
15-191438,Ville de Marcq-en-Baroeul,None,Mme Serre Aurélie,,,103 avenue Foch BP 44029,59704,Marcq en baroeul cedex,,,,,commandepublique@marcq-en-baroeul.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191440,Cté d'Agglo. de Châlons-en-Champagne,None, Le Président,,,Hôtel de Ville Place Foch,51000,Chalons-En-Champagne,,,,,,,,,,,,False,False,,False,False
15-191442,Ville de Poissy,None,"Mme LE DINH Léonie, Gestionnaire marchés publics",,,Place de la République BP63081,78303,Poissy cedex,,01-39-22-56-52,,,marchespublics@ville-poissy.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-191443,MAIRIE DE LEON,None,M. LABEYRIE Isabelle,,,BP 3,40550,Leon,,(+33) 5-58-49-20-04,,(+33) 5-58-49-20-01,,http://www.leon.fr,,,,,,False,False,,False,False
15-191445,Cté Urbaine MPM,None,"Monsieur le Président de la Communauté Urbaine ou son représentant, agissant par délégation.",Direction des Achats et de la Commande publique - Service des Marchés,,"Les Docks, atrium 10.710, Place de la Joliette - BP 48014",13567,Marseille Cedex 02,,(+33) 4-91-99-99-00,,(+33) 4-91-99-71-96,,http://www.marseille-provence.com,http://marchespublics.marseille-provence.com,,,,,False,False,,False,False
15-191446,Commune de Lestrem,None,M. Le Maire,,,40 place du 8 mai 1945,62136,Lestrem,,03-21-61-30-10,,03-21-61-30-19,marchespublics@ville-lestrem.fr,http://www.ville-lestrem.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-191447,VILLE DE PARIS,None,"M. Michaël TAGLIANTE-SARACINO, Chef de projet",,,"98, quai de la Rapée",75570,Paris cedex 12,,(+33) 1-43-47-82-33,,(+33) 1-43-47-80-45,michael.tagliante-saracino@paris.fr,,https://marches.maximilien.fr,,,,,False,False,,False,False
15-191449,La Roche-sur-Yon Agglomération,None,M. le Président,,,54 rue René Goscinny,85000,La Roche-sur-Yon,,(+33) 2- 5-1 -47- 4-7 -35,,(+33) 2- 5-1 -47- 4-9 -72,braude@ville-larochesuryon.fr,http://www.larochesuryonagglomeration.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,False,False,,False,False
15-191450,Ville d'Héricourt,None,M. LECOLANT Hervé,,,46 rue du général de gaulle,70400,Héricourt,,03-84-46-10-88,,,h.lecolant@hericourt.com,,,,,,,False,False,,False,False
15-191451,Centre Hospitalier René Dubos,None,"Mme PATY, Directrice Adjointe",,,6 avenue de l'île de france,95300,Pontoise,,,,,,,,,,,,False,False,,False,False
