BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-115025,Cté cnes du Pays de Château de Gontier,None,Monsieur le Président,,,23 Place de la RépubliqueBP 20402,53204,Château-Gontier,,,,,,,,,,,,False,False,,False,False
15-115026,CARENE,None,M. Le Président de la C.A.RE.N.E.,,,4 avenue du Commandant l'HerminierBP 305,44605,Saint-Nazaire cedex,,02-51-16-48-48,,02-40-19-59-27,marchespublics@agglo-carene.fr,http://www.agglo-carene.fr/,https://marchespublics.agglo-carene.fr/,,,,,False,False,,False,False
15-115028,Syndicat d'Amenagt du Bassin de l'Arc,None,"M. Andréoni Serge, Président",,,23 route de Pourrières,13530,Trets,,,,,,,,,,,,False,False,,False,False
15-115029,VILLE DE FRESNES,None, Monsieur le Député-Maire,,,1 place Pierre et Marie Curie 1 place Pierre et Marie Curie,94260,Fresnes,,01-49-84-56-56,,01-49-84-56-57,marchespublics@fresnes94.fr,http://www.fresnes94.fr,http://www.maximilien.fr,,,,,False,False,,False,False
15-115030,Chambéry métropole,None,Direction du développement économique,,,106 allée des Blachères - CS 82618,73026,Chambéry cedex,,,,,,http://www.chambery-metropole.fr,https://marchespublics.chambery-metropole.fr,,,,,False,False,,False,False
15-115031,Conseil Général du Rhône,None,M. Le Président,,,29 cours de la Liberté Cedex 03,69483,Lyon,,,,,,http://rhone.marcoweb.fr,,,,,,False,False,,False,False
15-115033,Centre hospitalier public d'Hauteville,None,M. Le Directeur,,,avenue Félix Mangini BP 41,01110,Hauteville Lompnès,,,,,,http://chph.marcoweb.fr,http://chph.marcoweb.fr,,,,,False,False,,False,False
15-115036,université de Rennes 1,None,Monsieur le Président de l'Université de Rennes I,Pôle des Marchés Publics et de la Politique d'Achat,,2 rue du ThaborCS46510,35065,Rennes cedex,,,,,marches@listes.univ-rennes1.fr,http://www.univ-rennes1.fr,http://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=234977&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=234977&orgAcronyme=f2h,,,False,False,,False,False
15-115037,MAIRIE ASTUGUE,None,MARQUERIE Serge,,,20 rue St André,65200,astugue,,05-62-95-35-99,,,mairie.astugue@wanadoo.fr,,https://www.boamp.fr/demat/consultation/CONS-15-115037,,,,,False,False,,False,False
15-115038,SIREDOM,None,"M. Xavier Dugoin, Président",Service affaires juridiques et marchés publics,,63 rue du bois chaland - ZI - CE 2946 Lisses,91029,Evry cedex,,(+33) 1-69-74-23-50,,(+33) 1-60-86-43-69,marchespublics@siredom.com,http://www.siredom.com/,http://www.siredom.com/MarchesPublics,http://www.siredom.com/MarchesPublics,http://www.siredom.com/MarchesPublics,,,False,False,,False,False
15-115041,Mairie de Décines,None," Madame le maire, laurence fautra",,,Place r. Salengro,69150,Decines,,04-72-93-31-49,,,marches-publics@mairie-decines.fr,,http://decines.e-marchespublics.com,,,,,False,False,,False,False
15-115042,MINDEF/SGA/SID/DID Cayenne,None,,,,Direction d'infrastructure de la défense de cayenne,97306,Cayenne,,,,,,,,,,,,False,False,,False,False
15-115043,Ministère de l'agriculture,None,"M. SIMON Philippe, Sous-Directeur de la Logistique et du Patrimoine",,,"78, rue de Varenne 78, rue de Varenne",75349,Paris 07 sp,,01-49-55-60-86,,01-49-55-48-14,bcpa.sdlp.safsl.sg@agriculture.gouv.fr,,,,,,,False,False,,False,False
15-115044,Communauté Urbaine Toulouse Métropole,None,M. Le Président Toulouse Metropole,,,6 rue rené leduc BP 35821,31505,Toulouse cedex 5,,(+33) -05-81-91-73-41,,,marchespublics@toulouse-metropole.fr,http://marchespublics.toulouse-metropole.fr,https://cu-vdt.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-115045,SMPVD,None," DESTIC Pierre, Président",,,Château Neuf,46600,CREYSSE,,05-65-32-27-38,,05-65-32-28-92,smpvd@orange.fr,http://www.smpvd.fr,http://www.smpvd.fr,,,,,False,False,,False,False
15-115046,Communauté de l'agglomération d'Annecy,24740042700115, le Président,,,"46, avenue des Iles BP 90270",74007,ANNECY,,(+33) 4-50-63-49-00,,(+33) 4-50-63-48-58,marches-publics@agglo-annecy.fr,http://www.agglo-annecy.fr/,http://www.agglo-annecy.fr/,,,,,False,False,,False,False
15-115047,Cté d'agglo Orléans Val de Loire,None, Le President,,,"Espace Saint Marc, 5 place du 6 juin 1944, CS 95801",45058,Orléans,,02-38-78-75-75,,02-38-78-76-22,,http://www.agglo-orleans.fr,http://marchespublics.orleans.fr,,,,,False,False,,False,False
15-115048,Région Provence Alpes Côte d'Azur,23130002100012," Vauzelle Michel, Président du Conseil Régional",,,"Hotel de Région, 27 Place Jules Guesde",13481,Marseille,,(+33) 4-91-57-50-57,,(+33) 4-91-57-50-64,,http://www.regionpaca.fr,http://achat.regionpaca.fr,,,,,False,False,,False,False
15-115049,CC de la CHAMPAGNE CONLINOISE,None," METENIER Joël, Président",,,"Pole Intercommunal, 4 Rue de Gaucher BP 11",72240,CONLIE,,02-43-52-11-67,,02-43-52-11-69,contact@4c-conlie.fr,,,,,,,False,False,,False,False
15-115050,Commune de Saint Rémy de Provence,None," CHERUBINI Hervé, Maire",,,"Hôtel de ville, Place Jules-Pellissier",13210,Saint-Rémy-de-Provence,,04-90-92-51-36,,04-90-92-70-19,marchespublics@mairie-saintremydeprovence.fr,http://www.mairie-saintremydeprovence.fr,,,,,,False,False,,False,False
15-115051,Ville d'Arles,21130004100012," SCHIAVETTI Hervé, Maire",,,Hôtel de Ville BP 90196,13637,ARLES,,(+33) 4-90-49-38-79,,,,http://ville-arles.fr,http://marches-publics.info,,,,,False,False,,False,False
15-115052,Conseil général des Yvelines,None, le Président,,,2 place André Mignot,78012,VERSAILLES,,,,,,http://www.yvelines.fr,http://www.achats.yvelines.fr,,,,,False,False,,False,False
15-115053,Conseil général des Yvelines,22780646000019, le Président,,,"2, place André Mignot",78012,Versailles,,(+33) 1-39-07-78-78,,(+33) 1-39-07-89-22,,http://www.yvelines.fr,http://www.achats.yvelines.fr,,,,,False,False,,False,False
15-115054,INCITE,None,Mme CAPPELIE MYRIAM,,,101 cours Victor Hugo CS91234,33074,Bordeaux cedex,,(+33) 5-57-19-38-18,,(+33) 5-56-43-18-15,m.cappelie@incite-bordeaux.fr,,,,,,,False,False,,False,False
15-115055,Hopitaux Civils de Colmar,26680090300012, Le Directeur,,,39 avenue de la Liberté,68024,Colmar,,,,,,http://www.ch-colmar.fr,http://www.marches-publics.info,,,,,False,False,,False,False
15-115056,SGAP Ouest,None,"Mme VERDIER Laurence, SGAMI OUEST",,,"28, rue de la Pilate CS 40725",35207,Rennes cedex 2,,02-99-67-81-13,,,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-115057,Ville de Samoëns,None," GRANDCOLLOT Jean-Jacques, Monsieur le Maire",,,Place des Dents Blanches,74340,SAMOENS,,,,,,,http://www.mp74.fr,,,,,False,False,,False,False
15-115058,Ministère de la défense - BCAC-CG195/M,None,M. Pierre POUESSEL Le directeur de l'administration,,,MINDEF/BCAC - CG N°195F 14 rue Saint Dominique,75700,Paris sp07,,(+33) 1-58-39-80-04,,(+33) 1-58-39-84-47,soutien.marches@mgn.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-115059,Conseil général des Côtes d Armor,None,Monsieur le Président du Conseil départemental des Côtes d'Armor,Direction des Infrastructures et des Déplacements -Centre Technique départemental- Le Légué,,CS42371,22023,SAINT-BRIEUC Cedex 1,,(+33) -02-96-62-46-46,,(+33) -02-96-62-21-28,contactdid@cg22.fr,http://www.cotesdarmor.fr,https://www.e-megalisbretagne.org,http://www.cotesdarmor.fr,,,,False,False,,False,False
15-115060,Centre Hospitalier Bretagne Atlantique,None, M. Alain LATINIER,,,20 boulevard du Général Maurice Guillaudot - BP 70555,56017,Vannes,,02-97-29-21-07,,02-97-29-21-14,romain.griveau@ch-bretagne-atlantique.fr,https://www.achat-hopital.com,,,,,,False,False,,False,False
15-115061,C.H.U. Amiens Picardie,None,Mme DIEVAL Maryline,,,"Direction des achats, approvisionnements et logistique 1 Place Victor pauchet Département des marchés",80054,Amiens cedex 1,,(+33) 3-22-66-81-43,,(+33) 3-22-66-81-69,dieval.maryline@chu-amiens.fr,http://www.chu-amiens.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,http://www.achatpublic.com,,,False,False,,False,False
15-115062,Communauté de communes du Volvestre,None,"M. LEMASLE Patrick, Président",,,"34, avenue de Toulouse BP 9",31390,Carbonne,,05-61-90-80-70,,05-61-87-96-82,contact@cc-volvestre.fr,http://www.cc-volvestre.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-115064,Aéroport de Strasbourg-Entzheim,None," Direction administrative et financière, service achats",,,"Rd221, route de l'aéroport",67960,Entzheim,,(+33) 3-88-64-69-34,,(+33) 3-88-64-67-64,d.jeannel@strasbourg.aeroport.fr,http://strasbourg-aeroport.e-marchespublics.com,http://strasbourg-aeroport.e-marchespublics.com,http://strasbourg-aeroport.e-marchespublics.com,http://strasbourg-aeroport.e-marchespublics.com,,,False,False,,False,False
15-115065,Cté. d'Agglo. du Soissonnais,None,"M. CARRE Jean-Marie, Président",,,"11, avenue François Mitterrand",02880,Cuffies,,03-23-53-88-40,,,jmcarre@agglo-soissonnais.com,,,,,,,False,False,,False,False
15-115066,INSEE,None,"Mme Dardour Marie-Lou, INSEE DMI Timbre C330",,,"DMI Timbre C330 18, bd Adolphe Pinard",75675,Paris cedex 14,,01-41-17-58-13,,01-41-17-62-03,contacts-marches-publics@insee.fr,http://insee.fr,,,,,,False,False,,False,False
15-115067,ARE Bordeaux,None,"Ministère de la justice - secrétariat général, représenté par le chef du département immobilier de Bordeaux",,,"36, rue Servandoni",33000,Bordeaux,,05-56-79-76-33,,,,,,,,,,False,False,,False,False
15-115069,Conseil Régional d'Aquitaine,None,M. Du Conseil Régional Le Président,,,"14, rue Francois de Sourdis",33077,Bordeaux cedex,,(+33) 5-57-57-80-00,,(+33) 5-57-57-86-26,service.marches@aquitaine.fr,http://aquitaine.fr,,,,,,False,False,,False,False
15-115070,Ministère des Affaires étrangères,None,Mme Homeyer Juliette,,,"27, rue de la Convention",75732,Paris cedex 15,,,,,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=263579&orgAcronyme=c8v,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=263579&orgAcronyme=c8v,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=263579&orgAcronyme=c8v,,,False,False,,False,False
15-115071,CCI Paris Ile-de-France,None, Service suivi des procédures achats Direction des Achats,,,92 Bis rue Cardinet,75017,Paris,,,,,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-115072,Assemblée Nationale,None,,"division Réglementation et contrôle des marchés (adresse physique: 233 bd Saint Germain 75007 Paris - du lundi au vendredi de 9h30 à 12h15 et de 14h30 à 18h, hors jours fériés)",,126 rue de l'Université75355 PARIS 07 SP,75007,Paris,,(+33) 1-40-63-85-12,,(+33) 1-40-63-85-97,drcm@assemblee-nationale.fr,http://www.assemblee-nationale.fr,https://assemblee-nationale.achatpublic.com,,,,,False,False,,False,False
15-115073,Syndicat aménagement numérique Moselle,None,Monsieur le Président,,,1 rue du Pont MoreauCS11096,57036,Metz CEDEX 1,,(+33) 3-87-78-07-60,,(+33) 3-87-78-05-99,aurelie.poirier@moselle.fr,,,,,,,False,False,,False,False
15-115074,Ville de Rillieux-la-Pape,21690286600013,Mme LE MAREC Caroline,,,"165, rue Ampère",69140,Rillieux la pape,,(+33) 4-37-85-00-00,,,caroline.lemarec@ville-rillieux-la-pape.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-115076,Ville de Boulogne Billancourt,21920012800011,Mme MASCARO Marie-pierre,Direction Affaires juridiques - commande publique - contrôle des DSP,,"26, avenue andré morizet",92100,Boulogne-billancourt,,(+33) -01-55-18-43-16,,(+33) -01-55-18-45-82,marches.publics@mairie-boulogne-billancourt.fr,http://www.boulognebillancourt.com,https://marches-boulognebillancourt.local-trust.com/,,,,,False,False,,False,False
15-115077,Mairie de Cléon,None,M. Marches Publics,,,Rue de l'église,76410,Cleon,,(+33) 2-32-96-25-40,,(+33) 2-35-77-65-64,,http://www.ville-cleon.fr,https://www.mpe76.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=12510&orgAcronyme=l4e,,https://www.mpe76.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=12510&orgAcronyme=l4e,,,False,False,,False,False
15-115078,Communauté d'Agglomération du Sicoval,None,M. Président du Sicoval,,,65 Rue du Chêne Vert,31670,Labège,,05-62-24-09-03,,,commande.publique@sicoval.fr,,,,,,,False,False,,False,False
15-115079,SGAMI de Lyon,13002033200016,M. BERD.S Samy,,,20 rue de l'espérance,69003,Lyon,,(+33) 4-37-91-30-00,,(+33) 4-37-91-30-06,,,,,,,,False,False,,False,False
15-115080,Ville de Granville,None, Le Maire,,,Hôtel de Ville Cours Jonville BP 409,50404,Granville Cedex,,,,,,,,,,,,False,False,,False,False
15-115081,Ville de Cognin,None,Mme Le Maire,,,"8, rue de l'Epine",73160,Cognin,,,,,servtech@cognin.fr,https://marchespublics.chambery-metropole.fr,https://marchespublics.chambery-metropole.fr,https://marchespublics.chambery-metropole.fr,https://marchespublics.chambery-metropole.fr,,,False,False,,False,False
15-115082,Ministère de l'agriculture,None,"M. SIMON Philippe, Sous-Directeur de la Logistique et du Patrimoine",,,"78, rue de Varenne 78, rue de Varenne",75349,Paris 07 sp,,01-49-55-60-86,,01-49-55-48-14,bcpa.sdlp.safsl.sg@agriculture.gouv.fr,,,,,,,False,False,,False,False
15-115083,Synd. Mixte d'Energie Communes du Var,None, P.icke,,,Avenue des lauriers - zac nicolis,83170,Brignoles,,(+33) 4-94-37-28-11,,(+33) 4-94-37-28-11,philippe.icke@symielecvar.fr,http://www.symielecvar.fr/,http://symielecvar.fr,,,,,False,False,,False,False
15-115084,SGAMI de Lyon,None,Mme SERRE Aurélie,,,20 rue de l'espérance,69003,Lyon,,(+33) 4-37-91-30-00,,,aurelie.serre@interieur.gouv.fr,,,,,,,False,False,,False,False
15-115085,CHI des Alpes du Sud,None, Cellule marchés,,,1 place auguste muret - BP 101,05007,Gap cedex,,(+33) 4-92-40-67-32,,(+33) 4-92-40-61-68,cellulemarches@chicas-gap.fr,https://www.chicas-gap.fr,https://www.achat-hopital.com,,,,,False,False,,False,False
15-115086,Hopitaux Drôme Nord,None, Direction des services techniques economiques et logistiques,,,607 avenue g. De gaulle-anthonioz,26102,Romans cedex,,(+33) 4-75-05-75-12,,(+33) 4-75-05-46-96,e.nico@hopitaux-drome-nord.fr,http://hopitaux-drome-nord.e-marchespublics.com,http://hopitaux-drome-nord.e-marchespublics.com,,,,,False,False,,False,False
15-115087,Grenoble Alpes Metropole,None,M. Le Directeur,,,"Le Forum 3, rue Malakoff Cedex 01",38031,Grenoble,,,,,,,,,,,,False,False,,False,False
15-115088,Groupe Hospitalier du Havre,None, Du havre Groupe hospitalier,Direction des Ressources Matérielles et Logistiques,,BP 24,76083,Le havre,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-115089,CHU de Bordeaux,None,Mme Responsable UADM,DRM,,12 rue Dubernat,33404,Talence cedex,,(+33) 5-57-65-66-79,,(+33) 5-57-65-66-30,audrey.casaban@chu-bordeaux.fr,http://www.chu-bordeaux.fr,https://www.achats-hopitaux.com,https://www.achats-hopitaux.com,https://www.achats-hopitaux.com,,,False,False,,False,False
15-115090,MC Habitat,None,"Mme HAY Armelle, Directrice Générale",,,2 rue wladislaw pusz,77505,Chelles cedex,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-115091,Ville de Poissy,None,Mlle CORTIZO Marie,,,Marchés publics Place de la République,78300,Poissy,,01-39-22-53-28,,,marchespublics@ville-poissy.fr,,http://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-115094,Mairie de Caudecoste,None, M. Baldy didier,,,Place armand casse,47220,Caudecoste,,05-53-87-31-12,,05-53-87-31-12,secretariat@mairie.caudecoste.fr,http://www.e-marchespublics.com,,,,,,False,False,,False,False
15-115095,Quimper Communauté,None,Mr le président de Quimper Communauté,,,hôtel de ville et d'agglomération 44 Place Saint Corentin CS 26004,29107,Quimper cedex,,(+33)2-98-98-88-50,,(+33)2-98-98-87-26,,http://www.quimper-communaute.fr,http://www.megalisbretagne.org,,,,,False,False,,False,False
15-115096,université de Rennes 1,None,Monsieur le Président de l'Université de Rennes I,Pôle des Marchés Publics et de la Politique d'Achat,,2 Rue du ThaborCS46510,35065,Rennes cedex,,(+33) -02-23-23-36-70,,,marches@listes.univ-rennes1.fr,http://www.univ-rennes1.fr,http://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=222277&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=222277&orgAcronyme=f2h,,,False,False,,False,False
15-115097,GIP Anap,None, Christian anastasy,Directeur général,,23 avenue d'italie,75013,Paris,,(+33) 1-57-27-12-00,,(+33) 1-57-27-12-12,,http://www.anap.fr/,http://anap.e-marchespublics.com,,,,,False,False,,False,False
15-115098,Conseil Général de la Corrèze,None,M. Le Président du Conseil Général de la Corrèze,,,Direction des Ressources Humaines - Service Santé Sécurité au travail et vie sociale Hôtel du département 'Marbot' 9 rue René et Emile Fage B.P.199,19005,Tulle cedex,,(+33) -05-55-93-70-49,,(+33) -05-55-93-74-95,,http://www.correze.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-115099,Ville d'Oyonnax,None,M. Arnaud Corbet,,,126 rue Anatole France,01100,Oyonnax,,(+33) 4-74-77-00-06,,(+33) 4-74-77-18-60,arnaud.corbet@oyonnax.fr,http://www.oyonnax.fr,http://oyonnax.marcoweb.fr,,,,,False,False,,False,False
15-115101,CNIL,None,Mme VANDEVEN Emeline,,,8 rue Vivienne Cs 30223,75083,Paris cedex 02,,(+33) 1-53-73-22-88,,,evandeven@cnil.fr,,,,,,,False,False,,False,False
15-115102,ENSA de Grenoble,None,Antoine Blanchard Royer,,,60 av constantineCS12636,38036,Grenoble,,,,,antoine.blanchard-royer@grenoble.archi.fr,http://www.grenoble.archi.fr,,http://www.grenoble.archi.fr/appels-offres/appels-offres.php,http://www.grenoble.archi.fr/appels-offres/appels-offres.php,,,False,False,,False,False
15-115104,DIRECCTE Rhône-Alpes,None,"Mme BOURJAC Frédérique, DIRECCTE Rhône-Alpes",,,1 boulevard Vivier Merle,69443,Lyon cedex 03,,,,,,,,,,,,False,False,,False,False
15-115105,MINDEF/SGA/DCSID/ESID.TOULON,13000190200332,Mme COLLIN Emmanuelle,,,BCRM TOULON-ESID TLN - Boîte postale no 71,83800,Toulon cedex 9,,(+33) 4-22-42-55-30,,(+33) 4-22-43-44-09,esid-tln.sai@marine.defense.gouv.fr,,,,,,,False,False,,False,False
15-115106,Conseil Régional Poitou Charentes,23860001900042," Macaire Jean-François, Président",,,"Direction de la commande publique, 15 rue de l'Ancienne Comédie BP 575",86021,Poitiers,,(+33) 5-49-55-77-62,,(+33) 5-49-55-82-96,dcp@cr-poitou-charentes.fr,http://www.poitou-charentes.fr,http://www.poitou-charentes.fr,,,,,False,False,,False,False
15-115107,Cté d'agglo Orléans Val de Loire,None, Le President,,,"Espace Saint Marc, 5 place du 6 juin 1944, CS 95801",45058,Orléans,,02-38-78-75-75,,02-38-78-76-22,,http://www.agglo-orleans.fr,http://marchespublics.orleans.fr,,,,,False,False,,False,False
15-115108,Mairie de l'Etang la Ville,None," BOUHOURD Jean-Yves, Maire",,,8 rue de Fonton,78620,L'ETANG LA VILLE,,01-39-58-80-04,,,,http://letanglaville.fr,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-115109,Commune de Chambourcy,None," MORANGE Pierre, Député-Maire",,,Place Charles de Gaulle,78240,Chambourcy,,01-39-22-31-31,,,,,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-115110,Mairie de l'Etang la Ville,None," BOUHOURD Jean-Yves, Maire",,,8 rue de Fonton,78620,L'ETANG LA VILLE,,01-39-58-80-04,,,,http://letanglaville.fr,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-115111,AQUA D'OC,None,Régie des Eaux M3M,,,50 PLACE ZEUS,34961,Montpellier,,,,,,https://www.montpellier3m.fr,https://marches.montpellier3m.fr,,,,,False,False,,False,False
15-115112,Ville de Noisy-le-Grand,None,M. Le pouvoir adjudicateur,,,Place de la libération,93160,Noisy le grand,,01-45-92-75-42,,01-45-92-58-15,service.marche@ville-noisylegrand.fr,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_NqXDgZc1th,,,,,,False,False,,False,False
15-115113,Saint Etienne Métropole,24420077000117, Le Président,,,"2 Avenue GRÜNER, CS 80257",42006,Saint Etienne,,(+33) 4-77-49-74-07,,(+33) 4-77-49-98-21,marches@agglo-st-etienne.fr,http://www.agglo-st-etienne.fr/,http://www.agglo-st-etienne.fr/,,,,,False,False,,False,False
15-115114,Ville de Paris,None, Ville de Paris,,,100 rue Réaumur DA - 95 avenue de France,75002,Paris,,,,,,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-115115,Mairie d'Odos,None,"M. LEHMANN Jean-Michel, Maire",,,"1, place place Marguerite de Navarre",65310,ODOS,,05-62-45-11-16,,05-62-45-06-22,s.techniques@ville-odos.fr,http://www.ville-odos.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-115116,Ville de Capbreton,None,Monsieur le Maire,,,mairieplace st nicolas,40130,capbreton,,,,,,,http://www.landespublic.org,,,,,False,False,,False,False
15-115117,SORELI,None,"Mme DUWEZ Fabienne, Directrice Générale",,,agissant au nom et pour le compte de la Métropole Européenne de Lille et de la Ville de Lille - 7 boulevard Louis XIV - BP 1243,59013,Lille,,(+33)3-20-52-20-50,,(+33)3-20-88-23-26,soreli@soreli.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
15-115118,MINDEF/SGA/DCSID/ESID.TOULON,13000190200332,Mme COLLIN EMMANUELLE,,,Bcrm toulon - esid tln - boîte postale no 71,83800,Toulon cedex 9,,(+33) 4-22-42-45-10,,(+33) 4-22-43-44-09,,,,,,,,False,False,,False,False
15-115119,Commune de la Londe Les Maures,None,M Le Maire,Service des Marchés Publics,,Mairie de La Londe Les MauresHôtel de villeBP 62 ou place du XI Novembre83250 La Londe Les Maures,83250,La Londe Les Maures,,,,,marches-publics@lalondelesmaures.fr,,,,,,,False,False,,False,False
15-115120,Communauté communes de l'Arpajonnais,None,M. Le Président,,,18 rue de Saint Arnoult,91340,Ollainville,,,,,,,,,,,,False,False,,False,False
15-115121,Cté d'Agglomération CAP EXCELLENCE,None,Monsieur le Président,,,18 boulevard Légitimus,97110,Pointe-à-Pitre,GP,(+33)5-90-68-92-92,,,commande.publique@capexcellence.net,http://www.capexcellence.net,http://www.eguadeloupe.com,,,,,False,False,,False,False
15-115122,Commune de Rivière-Salée,21972221200012,Monsieur Le Maire,Bureau des marchés publics,,"Hôtel de Ville - 60 rue Schoelcher60,rue Schoelcher",97215,Rivière-Salée,MQ,(+59)6- 5-96-68-01-90,,(+59)6- 5-96-68-04-55,technique@mairie-riviere-salee.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
15-115123,ECOLE NATIONALE DE LA MAGISTRATURE,None,"Mme LESCURE-QUESADA Adelaide, ECOLE NATIONALE DE LA MAGISTRATURE",,,10 rue des Frères Bonie,33080,Bordeaux cédex,,05-56-00-11-01,,,marchespublics.enm@justice.fr,http://www.enm-justice.fr,,,,,,False,False,,False,False
15-115124,CRA Bretagne,None, Monsieur le président,,,Cs 74223,35042,Rennes cedex,,02-23-48-27-50,,02-23-48-27-48,catherine.lebrechridard@bretagne.chambagri.fr,http://www.e-marchespublics.com,,,,,,False,False,,False,False
15-115125,Ville d'Aixe sur Vienne,None, Madame broussaud,,,44 avenue du président wilson,87700,Aixe-sur-vienne,,05-55-70-77-09,,05-55-70-43-00,mc-broussaud@mairie-aixesurvienne.fr,http://www.mairie-aixesurvienne.fr,http://mairie-aixesurvienne.e-marchespublics.com,,,,,False,False,,False,False
15-115126,Communauté Urbaine du Grand Nancy,None,M. Le Président,,,"22/24, viaduc Kennedy C.O. N° 80036",54035,Nancy Cedex,,,,,,,,,,,,False,False,,False,False
15-115127,Ville d'Issy-les-Moulineaux,None,"M. BAIN Gaëtan, Chargé d'affaires",,,62 Rue du Général Leclerc,92130,Issy-les-moulineaux,,01-46-29-69-72,,01-46-29-55-10,commande.publique@agglo-gpso.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-115128,Communauté Urbaine du Grand Nancy,None,M. Le Président,,,"22/24, viaduc Kennedy C.O. N° 80036",54035,Nancy Cedex,,,,,,,,,,,,False,False,,False,False
15-115129,SPLA Paris Batignolles Aménagement,None,"M. DANON Jean-François, Directeur Général",,,7 rue Henri Rochefort,75017,Paris,,01-75-77-35-00,,01-42-67-89-30,contact@parisbatignolles.fr,http://www.paris-batignolles-amenagement.fr/pba/,,,,,,False,False,,False,False
15-115130,Conseil Général de la Somme,None, Gwénaëlle Bouafia,Direction commande publique,,"53, rue de la République- CS32615",80026,Amiens,,,,,,http://somme.fr,https://sommemarchespublics.fr,,,,,False,False,,False,False
15-115132,CA TERRE DE PROVENCE,None,M. le Président,,,Chemin Notre Dame,13630,Eyragues,,04-32-61-96-30,,04-32-61-96-31,dga@terredeprovence-agglo.com,http://www.terredeprovence-agglo.com,,,,,,False,False,,False,False
15-115133,Hôpital du Val du Madon,None, Samy slama,,,32 rue germini - bp 69,88500,Mirecourt,,03-29-37-12-33,,03-29-37-86-84,samy.slama@hl-valmadon.fr,http://hl-valmadon.e-marchespublics.com,http://hl-valmadon.e-marchespublics.com,,,,,False,False,,False,False
15-115134,Cté de Cnes de l'Ouest Guyanais,None, Monsieur le président,,,2 rue bruno aubert - za gaston césaire - bp 26,97360,Mana,GF,05-94-34-34-94,,05-94-34-83-37,marchespublics@cc-ouest-guyanais.fr,http://cc-ouestguyane.e-marchespublics.com,http://cc-ouestguyane.e-marchespublics.com,,,,,False,False,,False,False
15-115135,DID de Papeete,None,M. Michel LEPINE - Directeur de la DID de Papeete,,,BP 9462,98715,Papeete,,(+33) 4-0 -46- 3-0 -00,,(+33) 4-0 -46- 3-0 -76,michel.lepine@fapf.defense.gouv.fr,,,,,,,False,False,,False,False
